step,sim_time,env_id,prismz,prismx,RevoluteJoint,q1_left,q1_right,q2_left,q2_right,q1_left_ref,q2_left_ref,q1_right_ref,q2_right_ref
326,16.359999634325504,0,0.3401089608669281,-4.757894992828369,-0.011421900242567062,-0.21378456056118011,-0.1615035980939865,0.5430160760879517,-6.108025263529271e-05,nan,nan,nan,nan
327,16.409999633207917,0,0.33491945266723633,-4.788547039031982,-0.00480186240747571,-0.1745729297399521,-0.1942104548215866,0.4181382358074188,-3.719178494066e-06,nan,nan,nan,nan
328,16.45999963209033,0,0.32468223571777344,-4.814479827880859,0.011293982155621052,-0.16478826105594635,-0.22266747057437897,0.2962345480918884,-1.8068336657961481e-06,nan,nan,nan,nan
329,16.509999630972743,0,0.31809478998184204,-4.844472885131836,0.014653350226581097,-0.12719640135765076,-0.2080242931842804,0.15214169025421143,-2.5342735625599744e-06,nan,nan,nan,nan
330,16.559999629855156,0,0.31696218252182007,-4.878370761871338,0.008559269830584526,-0.0730072408914566,-0.14528463780879974,-4.2274514271412045e-05,4.7444362280657515e-05,nan,nan,nan,nan
331,16.60999962873757,0,0.31878846883773804,-4.917418003082275,-0.01788073033094406,-0.07293669134378433,-0.044834915548563004,-8.901787805370986e-05,1.9444396457402036e-05,nan,nan,nan,nan
332,16.65999962761998,0,0.32223019003868103,-4.955352783203125,-0.034053247421979904,-0.09105551987886429,0.04368465021252632,-2.6553225325187668e-05,4.6757345444348175e-06,nan,nan,nan,nan
333,16.709999626502395,0,0.3272263705730438,-4.9951491355896,-0.04848945513367653,-0.11406974494457245,0.11150634288787842,-0.00012192033318569884,2.6662792151910253e-05,nan,nan,nan,nan
334,16.759999625384808,0,0.33484432101249695,-5.043616771697998,-0.09448541700839996,-0.17456220090389252,0.20776499807834625,0.14984199404716492,0.0007360817398875952,nan,nan,nan,nan
335,16.80999962426722,0,0.3326924741268158,-5.062825679779053,-0.09163546562194824,-0.2683963179588318,0.1811278760433197,0.3469737768173218,0.000321550847729668,nan,nan,nan,nan
336,16.859999623149633,0,0.32835838198661804,-5.058894157409668,-0.017451362684369087,-0.4655192792415619,0.06920742243528366,0.5466836094856262,-0.00012825464364141226,nan,nan,nan,nan
337,16.909999622032046,0,0.32793840765953064,-5.054082870483398,0.052846841514110565,-0.6655367612838745,-0.035843126475811005,0.7463203072547913,-0.00012398077524267137,nan,nan,nan,nan
338,16.95999962091446,0,0.32887494564056396,-5.062722206115723,0.08313050866127014,-0.7338193655014038,-0.09345289319753647,0.5461428165435791,7.506721885874867e-05,nan,nan,nan,nan
339,17.009999619796872,0,0.3287675380706787,-5.082796096801758,0.07311730086803436,-0.7003273367881775,-0.1008744016289711,0.7367958426475525,0.00035076765925623477,nan,nan,nan,nan
340,17.059999618679285,0,0.3288128972053528,-5.10608434677124,0.05735679715871811,-0.5852633714675903,-0.10257647186517715,0.9369162917137146,-4.041479041916318e-05,nan,nan,nan,nan
341,17.109999617561698,0,0.32976430654525757,-5.127734184265137,0.05286035314202309,-0.4596838057041168,-0.12002620846033096,0.7420146465301514,-0.00016111832519527525,nan,nan,nan,nan
342,17.15999961644411,0,0.3307700455188751,-5.153055191040039,0.0373116061091423,-0.33389025926589966,-0.12471363693475723,0.5429030060768127,-5.518230682355352e-05,nan,nan,nan,nan
343,17.209999615326524,0,0.3296567499637604,-5.175670623779297,0.03407943621277809,-0.24216127395629883,-0.14487643539905548,0.36138585209846497,-7.886812340984761e-07,nan,nan,nan,nan
344,17.259999614208937,0,0.3201081454753876,-5.202815532684326,0.013193001970648766,-0.15508601069450378,-0.13988202810287476,0.20281735062599182,-2.8738022592733614e-06,nan,nan,nan,nan
345,17.30999961309135,0,0.31661492586135864,-5.229373455047607,-0.003337651491165161,-0.07536367326974869,-0.12195754051208496,0.046131815761327744,-3.880739313899539e-06,nan,nan,nan,nan
346,17.359999611973763,0,0.31733694672584534,-5.2561750411987305,-0.02017090655863285,-0.049661051481962204,-0.07336562871932983,-5.095559390611015e-05,1.069792233465705e-05,nan,nan,nan,nan
347,17.409999610856175,0,0.31922081112861633,-5.279825687408447,-0.022555656731128693,-0.07301731407642365,-0.02975529246032238,2.1389601897681132e-05,1.9302389375752682e-07,nan,nan,nan,nan
348,17.45999960973859,0,0.3221714198589325,-5.303255081176758,-0.01515217125415802,-0.11151634156703949,0.024816200137138367,-4.4236963731236756e-05,8.668334885442164e-06,nan,nan,nan,nan
349,17.509999608621,0,0.3259432017803192,-5.3333916664123535,-0.02333376370370388,-0.13325253129005432,0.07333218306303024,-0.00012408940528985113,2.7780366508523002e-05,nan,nan,nan,nan
350,17.559999607503414,0,0.331752210855484,-5.373142242431641,-0.0654822289943695,-0.19316868484020233,0.15705396234989166,0.15522250533103943,0.0003078954468946904,nan,nan,nan,nan
351,17.609999606385827,0,0.3304424583911896,-5.38901424407959,-0.06450209021568298,-0.28588518500328064,0.13711445033550262,0.35255780816078186,0.0003012985980603844,nan,nan,nan,nan
352,17.65999960526824,0,0.32782891392707825,-5.382892608642578,0.004381243139505386,-0.4828619658946991,0.03603159636259079,0.5525206327438354,-0.0001273175876121968,nan,nan,nan,nan
353,17.709999604150653,0,0.32835477590560913,-5.376150131225586,0.06895148754119873,-0.6828910112380981,-0.057757049798965454,0.75230872631073,-0.00012454716488718987,nan,nan,nan,nan
354,17.759999603033066,0,0.3291824758052826,-5.384056091308594,0.09028583765029907,-0.7382544875144958,-0.10048632323741913,0.5521307587623596,0.00013710653001908213,nan,nan,nan,nan
355,17.80999960191548,0,0.32887202501296997,-5.401257514953613,0.07848727703094482,-0.7011568546295166,-0.10177742689847946,0.7440118193626404,0.00032804941292852163,nan,nan,nan,nan
356,17.85999960079789,0,0.32903584837913513,-5.419579029083252,0.07074262201786041,-0.5843597054481506,-0.11037604510784149,0.7183502912521362,-7.127525168471038e-05,nan,nan,nan,nan
357,17.909999599680305,0,0.32904404401779175,-5.44216775894165,0.051259834319353104,-0.4273298978805542,-0.10563749819993973,0.5204554200172424,-8.718422759557143e-05,nan,nan,nan,nan
358,17.959999598562717,0,0.32817718386650085,-5.470010757446289,0.015038970857858658,-0.25116658210754395,-0.08061659336090088,0.3221692442893982,-2.1223801013547927e-05,nan,nan,nan,nan
359,18.00999959744513,0,0.3196585774421692,-5.507164001464844,-0.05283457040786743,-0.0845690369606018,-0.013022081926465034,0.13281197845935822,-3.6133164940110873e-06,nan,nan,nan,nan
360,18.059999596327543,0,0.3191346228122711,-5.533257484436035,-0.08192143589258194,0.008526219055056572,-0.007304650731384754,-2.9781795092276298e-05,2.4218770704464987e-05,nan,nan,nan,nan
361,18.109999595209956,0,0.32123711705207825,-5.557553768157959,-0.1062651127576828,0.019179584458470345,-0.016494084149599075,9.9952021628269e-06,-1.202186439286379e-07,nan,nan,nan,nan
362,18.15999959409237,0,0.323303759098053,-5.57839822769165,-0.10879869759082794,-0.0008968035690486431,-0.026282716542482376,0.00023832502483855933,-3.2055875180958537e-06,nan,nan,nan,nan
363,18.209999592974782,0,0.32602158188819885,-5.599119186401367,-0.09734416007995605,-0.04262764751911163,0.0007799260783940554,9.481316737947054e-06,-2.6430626576257055e-07,nan,nan,nan,nan
364,18.259999591857195,0,0.32964980602264404,-5.625894069671631,-0.09355306625366211,-0.07957343012094498,0.06767905503511429,1.1833977353603586e-08,0.00030385429272428155,nan,nan,nan,nan
365,18.309999590739608,0,0.33902937173843384,-5.668425559997559,-0.1467377245426178,-0.059727299958467484,0.1337140053510666,-0.00013637177471537143,0.2375163584947586,nan,nan,nan,nan
366,18.35999958962202,0,0.3371568024158478,-5.705959320068359,-0.17003172636032104,-0.09944986552000046,0.23501497507095337,0.15835915505886078,0.027381837368011475,nan,nan,nan,nan
367,18.409999588504434,0,0.3324210047721863,-5.721282005310059,-0.12885551154613495,-0.2234504669904709,0.18076467514038086,0.35852712392807007,-4.193888889858499e-05,nan,nan,nan,nan
368,18.459999587386847,0,0.32796892523765564,-5.725158214569092,-0.05765487253665924,-0.4213540554046631,0.06458991020917892,0.5583869814872742,-0.0001439471379853785,nan,nan,nan,nan
369,18.50999958626926,0,0.3277151584625244,-5.729165554046631,0.009886042214930058,-0.6214046478271484,-0.04621723294258118,0.7577347159385681,-0.0001272089284611866,nan,nan,nan,nan
370,18.559999585151672,0,0.32993772625923157,-5.746528625488281,0.04137982800602913,-0.6992264986038208,-0.11579209566116333,0.5575575828552246,3.1221628887578845e-05,nan,nan,nan,nan
371,18.609999584034085,0,0.3315778374671936,-5.7809553146362305,0.018002161756157875,-0.6620982885360718,-0.11873789131641388,0.7454864978790283,0.00030840517138130963,nan,nan,nan,nan
372,18.659999582916498,0,0.3343556523323059,-5.8215227127075195,-0.014148358255624771,-0.5294255614280701,-0.11464537680149078,0.9414729475975037,-3.067214856855571e-05,nan,nan,nan,nan
373,18.70999958179891,0,0.3392247259616852,-5.8632636070251465,-0.03502863273024559,-0.3456462621688843,-0.12996400892734528,0.7430107593536377,-9.05861597857438e-05,nan,nan,nan,nan
374,18.759999580681324,0,0.34630411863327026,-5.906434535980225,-0.04893816262483597,-0.1582344025373459,-0.15827018022537231,0.5434853434562683,-7.767799979774281e-05,nan,nan,nan,nan
375,18.809999579563737,0,0.33814308047294617,-5.942776203155518,-0.06365630030632019,-0.14096325635910034,-0.16994020342826843,0.4467584490776062,3.508437657728791e-05,nan,nan,nan,nan
376,18.85999957844615,0,0.3313450813293457,-5.97617244720459,-0.07459457218647003,-0.12227020412683487,-0.1936829537153244,0.369949072599411,-2.270671302539995e-06,nan,nan,nan,nan
377,18.909999577328563,0,0.3244141936302185,-6.005297660827637,-0.06788681447505951,-0.10980673134326935,-0.212592214345932,0.2644527554512024,-3.5799553188553546e-06,nan,nan,nan,nan
378,18.959999576210976,0,0.32058319449424744,-6.036549091339111,-0.06167047843337059,-0.08731302618980408,-0.18235938251018524,0.13769079744815826,-2.9965669909870485e-06,nan,nan,nan,nan
379,19.00999957509339,0,0.32167890667915344,-6.071541786193848,-0.06000382453203201,-0.05401724576950073,-0.10230556130409241,-0.0015173722058534622,2.162452437914908e-05,nan,nan,nan,nan
380,19.0599995739758,0,0.32648590207099915,-6.114820957183838,-0.08519390225410461,-0.06282475590705872,0.02140538953244686,-0.00010586086136754602,2.2617154172621667e-05,nan,nan,nan,nan
381,19.109999572858214,0,0.3314463198184967,-6.165796756744385,-0.13152404129505157,-0.05141526460647583,0.12472430616617203,3.188372588169841e-08,5.969735866528936e-05,nan,nan,nan,nan
382,19.159999571740627,0,0.3466660976409912,-6.228918075561523,-0.23091678321361542,-0.05446305871009827,0.2403160184621811,0.1974344104528427,0.22137679159641266,nan,nan,nan,nan
383,19.20999957062304,0,0.34352126717567444,-6.260917663574219,-0.22485865652561188,-0.22710773348808289,0.2662249505519867,0.39306995272636414,0.08137348294258118,nan,nan,nan,nan
384,19.259999569505453,0,0.33288025856018066,-6.271416187286377,-0.14624150097370148,-0.4270186722278595,0.17731469869613647,0.585277259349823,-1.7799970009946264e-05,nan,nan,nan,nan
385,19.309999568387866,0,0.3283061385154724,-6.277778148651123,-0.060324862599372864,-0.6269760131835938,0.03531062230467796,0.7849025726318359,-0.0001869701372925192,nan,nan,nan,nan
386,19.35999956727028,0,0.32941552996635437,-6.298996448516846,-0.023226045072078705,-0.7307062745094299,-0.047608084976673126,0.984794020652771,0.00018781368271447718,nan,nan,nan,nan
387,19.409999566152692,0,0.3329404890537262,-6.336458683013916,-0.02172728441655636,-0.6489291787147522,-0.09300331771373749,0.784747302532196,-5.870950190001167e-06,nan,nan,nan,nan
388,19.459999565035105,0,0.33798858523368835,-6.382354259490967,-0.04423933103680611,-0.510475218296051,-0.11055181175470352,0.978665828704834,2.8271761038922705e-05,nan,nan,nan,nan
389,19.509999563917518,0,0.34574833512306213,-6.43098783493042,-0.05938316881656647,-0.3180682361125946,-0.14306317269802094,0.7799875736236572,-0.00012712764146272093,nan,nan,nan,nan
390,19.55999956279993,0,0.35676223039627075,-6.4827094078063965,-0.07159201055765152,-0.12631864845752716,-0.18454201519489288,0.5803775787353516,-4.7130459279287606e-05,nan,nan,nan,nan
391,19.609999561682343,0,0.3450145125389099,-6.528952598571777,-0.0927203968167305,-0.1053086444735527,-0.20509928464889526,0.48999401926994324,-2.4119517547660507e-06,nan,nan,nan,nan
392,19.659999560564756,0,0.33498263359069824,-6.566943168640137,-0.0895644873380661,-0.10911113023757935,-0.24520300328731537,0.40440526604652405,-3.3548865303600905e-06,nan,nan,nan,nan
393,19.70999955944717,0,0.3268848657608032,-6.602328300476074,-0.07487478852272034,-0.11874516308307648,-0.25868913531303406,0.3027592599391937,-2.610236379041453e-06,nan,nan,nan,nan
394,19.759999558329582,0,0.322465717792511,-6.641272068023682,-0.06594015657901764,-0.11006797105073929,-0.21651245653629303,0.1772131621837616,-2.3604018224432366e-06,nan,nan,nan,nan
395,19.809999557211995,0,0.3238097131252289,-6.6860504150390625,-0.06833887845277786,-0.07457201927900314,-0.11816077679395676,0.02228754200041294,-2.731876747930073e-06,nan,nan,nan,nan
396,19.859999556094408,0,0.3301541805267334,-6.740609169006348,-0.10109352320432663,-0.06811201572418213,0.032888296991586685,-0.00014608241326641291,3.23754247801844e-05,nan,nan,nan,nan
397,19.90999955497682,0,0.339348167181015,-6.813113689422607,-0.20345856249332428,-0.014140884391963482,0.15056610107421875,5.1089525499037336e-08,0.13189324736595154,nan,nan,nan,nan
398,19.959999553859234,0,0.3698437213897705,-6.8906025886535645,-0.33079466223716736,-0.007248354610055685,0.3055449426174164,0.19801604747772217,0.3776118755340576,nan,nan,nan,nan
399,20.009999552741647,0,0.3706285357475281,-6.936408519744873,-0.35533416271209717,-0.1806899607181549,0.36667248606681824,0.3976023197174072,0.21927441656589508,nan,nan,nan,nan
400,20.05999955162406,0,0.35464978218078613,-6.961080551147461,-0.3098413348197937,-0.3808507025241852,0.3255697786808014,0.5880377292633057,0.1104123443365097,nan,nan,nan,nan
401,20.109999550506473,0,0.33715590834617615,-6.968789577484131,-0.19985784590244293,-0.5811031460762024,0.20479214191436768,0.7792189121246338,-4.17842784372624e-05,nan,nan,nan,nan
402,20.159999549388885,0,0.33106961846351624,-6.978404998779297,-0.10192801058292389,-0.7376400828361511,0.0460941381752491,0.9790509939193726,-0.00010399393795523793,nan,nan,nan,nan
403,20.2099995482713,0,0.3350127637386322,-7.018255710601807,-0.09771615266799927,-0.6751116514205933,-0.015585478395223618,1.1791836023330688,0.0031625430565327406,nan,nan,nan,nan
404,20.25999954715371,0,0.3413059711456299,-7.065190315246582,-0.10259561240673065,-0.4806274473667145,-0.0607040673494339,0.9796843528747559,-3.994253711425699e-05,nan,nan,nan,nan
405,20.309999546036124,0,0.35067546367645264,-7.113551616668701,-0.10204675793647766,-0.28078141808509827,-0.11798688024282455,0.7798065543174744,-2.5688788809929974e-05,nan,nan,nan,nan
406,20.359999544918537,0,0.3609849512577057,-7.165898323059082,-0.10453866422176361,-0.0959971696138382,-0.17558890581130981,0.5874040126800537,0.0005381904193200171,nan,nan,nan,nan
407,20.40999954380095,0,0.3446638584136963,-7.215266227722168,-0.12884052097797394,-0.05627099797129631,-0.2114666998386383,0.4669363498687744,-5.262934791971929e-06,nan,nan,nan,nan
408,20.459999542683363,0,0.33389008045196533,-7.255247116088867,-0.12258994579315186,-0.061813607811927795,-0.25960081815719604,0.37114933133125305,-3.3085623272199882e-06,nan,nan,nan,nan
409,20.509999541565776,0,0.32666122913360596,-7.294337272644043,-0.10900432616472244,-0.07439706474542618,-0.26116839051246643,0.27051931619644165,-2.8164536161057185e-06,nan,nan,nan,nan
410,20.55999954044819,0,0.32359224557876587,-7.337197303771973,-0.10069775581359863,-0.0685509741306305,-0.20385544002056122,0.14378395676612854,-2.0037448393850354e-06,nan,nan,nan,nan
411,20.6099995393306,0,0.32694607973098755,-7.3861188888549805,-0.10403076559305191,-0.04057446867227554,-0.08841285109519958,0.0021349878516048193,8.871771569829434e-05,nan,nan,nan,nan
412,20.659999538213015,0,0.33529335260391235,-7.4471917152404785,-0.14737190306186676,-0.03906319662928581,0.0683070719242096,0.00019192154286429286,-0.00036753786844201386,nan,nan,nan,nan
413,20.709999537095428,0,0.34736713767051697,-7.530125617980957,-0.2743421494960785,0.03834304213523865,0.18819192051887512,8.006244200942092e-08,0.09459094703197479,nan,nan,nan,nan
414,20.75999953597784,0,0.3860686421394348,-7.616856575012207,-0.43136343359947205,0.04623544588685036,0.35481956601142883,0.20011363923549652,0.3277572691440582,nan,nan,nan,nan
415,20.809999534860253,0,0.4506193697452545,-7.688472747802734,-0.5433782935142517,-0.00230106501840055,0.4392435848712921,0.39753928780555725,0.5779872536659241,nan,nan,nan,nan
416,20.859999533742666,0,0.48881953954696655,-7.750422477722168,-0.5501630306243896,-0.10566920787096024,0.3441564738750458,0.24616944789886475,0.8217469453811646,nan,nan,nan,nan
417,20.90999953262508,0,0.5063818097114563,-7.8064470291137695,-0.5779110789299011,-0.23180560767650604,0.27947336435317993,0.06220073625445366,0.8952257037162781,nan,nan,nan,nan
418,20.959999531507492,0,0.5148136019706726,-7.865418910980225,-0.6328431963920593,-0.3147624433040619,0.29062652587890625,0.24602290987968445,0.8880840539932251,nan,nan,nan,nan
419,21.009999530389905,0,0.5257915258407593,-7.931371688842773,-0.70112144947052,-0.26137790083885193,0.32585763931274414,0.4362868666648865,0.8557799458503723,nan,nan,nan,nan
420,21.059999529272318,0,0.5384732484817505,-8.000164031982422,-0.767485499382019,-0.11124280095100403,0.3536882698535919,0.6265888810157776,0.8156286478042603,nan,nan,nan,nan
421,21.10999952815473,0,0.5380275845527649,-8.069046020507812,-0.8076591491699219,0.08341829478740692,0.3772219121456146,0.8172243237495422,0.7213064432144165,nan,nan,nan,nan
422,21.159999527037144,0,0.5293310284614563,-8.129776000976562,-0.8019970059394836,0.24478371441364288,0.26968634128570557,0.5990220904350281,0.9665324091911316,nan,nan,nan,nan
423,21.209999525919557,0,0.5367530584335327,-8.193004608154297,-0.8539732694625854,0.3637346923351288,0.11600863933563232,0.3909488916397095,1.2161692380905151,nan,nan,nan,nan
424,21.25999952480197,0,0.5775573253631592,-8.263588905334473,-0.9703403115272522,0.560363233089447,-0.07049068063497543,0.18986910581588745,1.464188575744629,nan,nan,nan,nan
425,21.309999523684382,0,0.6402989029884338,-8.32978343963623,-1.10158109664917,0.7572208642959595,-0.2666420638561249,-0.0007970777805894613,1.5000898838043213,nan,nan,nan,nan
426,21.359999522566795,0,0.7385563254356384,-8.387687683105469,-1.307082176208496,0.9544015526771545,-0.4610990583896637,-0.00018710482981987298,1.5000122785568237,nan,nan,nan,nan
427,21.40999952144921,0,0.8601319193840027,-8.4259672164917,-1.535799264907837,1.1551274061203003,-0.6569452285766602,0.00013992642925586551,1.4999873638153076,nan,nan,nan,nan
428,21.45999952033162,0,0.9807572960853577,-8.451412200927734,-1.7299506664276123,1.2217341661453247,-0.8393377661705017,2.758676131975335e-08,1.4999834299087524,nan,nan,nan,nan
429,21.509999519214034,0,1.1170374155044556,-8.463830947875977,-1.9118608236312866,1.2217333316802979,-0.9939584732055664,-1.7523103679195629e-06,1.4999839067459106,nan,nan,nan,nan
430,21.559999518096447,0,1.270719289779663,-8.458093643188477,-2.096503496170044,1.2217334508895874,-1.1756079196929932,0.1990635097026825,1.4999819993972778,nan,nan,nan,nan
431,21.60999951697886,0,1.4522521495819092,-8.434776306152344,-2.3255600929260254,1.2217305898666382,-1.2217307090759277,0.3980367183685303,1.4999994039535522,nan,nan,nan,nan
432,21.659999515861273,0,1.4850188493728638,-8.497349739074707,-2.346463441848755,1.221763014793396,-1.2216557264328003,0.4961855709552765,1.5000265836715698,nan,nan,nan,nan
433,21.709999514743686,0,0.015311316587030888,-0.0038371908012777567,-0.019308272749185562,0.1745331883430481,-0.17758341133594513,0.18662101030349731,0.2511518895626068,nan,nan,nan,nan
434,21.784999513067305,0,0.057675499469041824,-0.0042639062739908695,-0.021843701601028442,0.3745034337043762,-0.37834861874580383,-4.43891394752427e-07,0.49602940678596497,nan,nan,nan,nan
435,21.834999511949718,0,0.12186014652252197,-0.026338469237089157,-0.09342323243618011,0.49359196424484253,-0.2715637683868408,1.2281407180125825e-07,0.4365568459033966,nan,nan,nan,nan
436,21.88499951083213,0,0.2048412263393402,-0.02871062234044075,-0.10053408890962601,0.3235103487968445,-0.07345002144575119,0.19929131865501404,0.18643461167812347,nan,nan,nan,nan
437,21.934999509714544,0,0.31416982412338257,-0.02240041457116604,-0.07948628067970276,0.12334092706441879,0.06046124920248985,0.3956725001335144,5.161957233212888e-06,nan,nan,nan,nan
438,21.984999508596957,0,0.32733339071273804,-0.009251706302165985,-0.03234320133924484,-0.07222378253936768,0.01017314288765192,0.31375783681869507,3.327179001644254e-05,nan,nan,nan,nan
439,22.03499950747937,0,0.32328274846076965,-0.003580491291359067,-0.0031906352378427982,-0.10222022235393524,-0.056960202753543854,0.26446589827537537,8.834714208205696e-06,nan,nan,nan,nan
440,22.084999506361783,0,0.3181023895740509,0.0024181969929486513,0.028641056269407272,-0.08555789291858673,-0.1155383288860321,0.15238848328590393,-5.715600309486035e-06,nan,nan,nan,nan
441,22.134999505244195,0,0.31615012884140015,0.006794493179768324,0.05841268599033356,-0.06355080753564835,-0.09762358665466309,0.03324976563453674,-4.146326773479814e-06,nan,nan,nan,nan
442,22.18499950412661,0,0.31725454330444336,0.012853280641138554,0.09279979765415192,-0.0917009562253952,-0.028003178536891937,-4.583152986015193e-05,9.036539267981425e-06,nan,nan,nan,nan
443,22.23499950300902,0,0.3183944523334503,0.016896545886993408,0.11452452838420868,-0.1210569441318512,0.021637633442878723,-0.00016030635742936283,3.6909124901285395e-05,nan,nan,nan,nan
444,22.284999501891434,0,0.31810224056243896,0.016106776893138885,0.10957767814397812,-0.11192826926708221,-0.00913884025067091,-0.00016891080304048955,4.01843135477975e-05,nan,nan,nan,nan
445,22.334999500773847,0,0.3176155686378479,0.016768038272857666,0.1002105101943016,-0.0965401828289032,-0.13939179480075836,-3.1793053494766355e-05,1.190496732306201e-06,nan,nan,nan,nan
446,22.38499949965626,0,0.3193064033985138,0.0026672687381505966,0.034246232360601425,-0.10733883827924728,-0.13458342850208282,0.18257729709148407,-3.6483784242591355e-06,nan,nan,nan,nan
447,22.434999498538673,0,0.3284313976764679,0.007159732747823,0.035692181438207626,-0.29295215010643005,-0.08409995585680008,0.3855876326560974,0.0002454902569297701,nan,nan,nan,nan
448,22.484999497421086,0,0.3281664252281189,0.011657465249300003,0.03411801531910896,-0.4932076036930084,-0.07643400132656097,0.5822579264640808,0.00017921888502314687,nan,nan,nan,nan
449,22.5349994963035,0,0.32920366525650024,0.024559058248996735,0.06786191463470459,-0.6743773221969604,-0.11474072188138962,0.6647644639015198,0.0002500788541510701,nan,nan,nan,nan
450,22.58499949518591,0,0.3294953405857086,0.025375911965966225,0.07348668575286865,-0.6913127899169922,-0.12269999831914902,0.49603015184402466,0.00034987335675396025,nan,nan,nan,nan
451,22.634999494068325,0,0.3292244076728821,0.02145160548388958,0.06565473973751068,-0.6378380656242371,-0.11482835561037064,0.6866975426673889,0.0002379092329647392,nan,nan,nan,nan
452,22.684999492950737,0,0.3294171094894409,0.016540898010134697,0.06471177190542221,-0.5147141814231873,-0.11873630434274673,0.4883088767528534,-0.0001157363731181249,nan,nan,nan,nan
453,22.73499949183315,0,0.3282705545425415,0.0013199152890592813,0.024356091395020485,-0.3674130439758301,-0.07285332679748535,0.6840634346008301,9.502177272224799e-05,nan,nan,nan,nan
454,22.784999490715563,0,0.33010727167129517,0.010687896981835365,0.07031800597906113,-0.37046384811401367,-0.13401584327220917,0.5014349222183228,-0.000266362534603104,nan,nan,nan,nan
455,22.834999489597976,0,0.32889363169670105,0.005109966266900301,0.06806156784296036,-0.3055671155452728,-0.13795879483222961,0.30964407324790955,2.1128495063749142e-05,nan,nan,nan,nan
456,22.88499948848039,0,0.3195514380931854,-0.009928566403687,0.03948194161057472,-0.18010090291500092,-0.11129512637853622,0.12889191508293152,-3.316110905871028e-06,nan,nan,nan,nan
457,22.934999487362802,0,0.31747761368751526,-0.023363392800092697,0.018906543031334877,-0.09124153852462769,-0.07435160130262375,-3.000322794832755e-05,1.7535607184981927e-05,nan,nan,nan,nan
458,22.984999486245215,0,0.3176594376564026,-0.0357821024954319,0.001315541798248887,-0.07780493050813675,-0.028569698333740234,-1.0680144441721495e-05,1.99416967916477e-06,nan,nan,nan,nan
459,23.034999485127628,0,0.31872156262397766,-0.04103069007396698,0.014917157590389252,-0.10521697252988815,-0.014143736101686954,-6.045072041160893e-06,2.4431497536170355e-07,nan,nan,nan,nan
460,23.08499948401004,0,0.31995636224746704,-0.04996899887919426,0.02130947820842266,-0.1254526823759079,-0.0039190128445625305,-8.990274363895878e-05,1.936217631737236e-05,nan,nan,nan,nan
461,23.134999482892454,0,0.32208436727523804,-0.06562820822000504,0.002709339139983058,-0.17881527543067932,-0.004071628209203482,0.12222033739089966,3.807697430602275e-05,nan,nan,nan,nan
462,23.184999481774867,0,0.32860180735588074,-0.09934794157743454,-0.07708097994327545,-0.1994086503982544,0.07828427851200104,0.31825974583625793,0.00010424191714264452,nan,nan,nan,nan
463,23.23499948065728,0,0.32786282896995544,-0.10167766362428665,-0.05060730502009392,-0.39368224143981934,0.03409428521990776,0.5170956254005432,-2.875714017136488e-05,nan,nan,nan,nan
464,23.284999479539692,0,0.32783183455467224,-0.09735137224197388,0.000385493942303583,-0.5938405394554138,-0.0411178320646286,0.7158424854278564,-5.7640267186798155e-05,nan,nan,nan,nan
465,23.334999478422105,0,0.32949379086494446,-0.09856992959976196,0.043001022189855576,-0.7005813717842102,-0.10963195562362671,0.5156667232513428,5.925761433900334e-05,nan,nan,nan,nan
466,23.384999477304518,0,0.33037227392196655,-0.11508707702159882,0.036909788846969604,-0.6939721703529358,-0.1192469447851181,0.7053948640823364,0.00041728565702214837,nan,nan,nan,nan
467,23.43499947618693,0,0.33172810077667236,-0.13515682518482208,0.02922920510172844,-0.6036030054092407,-0.1299930065870285,0.9044364094734192,-2.829378718161024e-05,nan,nan,nan,nan
468,23.484999475069344,0,0.33385181427001953,-0.15895386040210724,0.021500250324606895,-0.45379412174224854,-0.14505620300769806,0.7067552208900452,-0.00011602500308072194,nan,nan,nan,nan
469,23.534999473951757,0,0.3362758159637451,-0.18990302085876465,-0.002761481562629342,-0.2704961895942688,-0.14257921278476715,0.5074847340583801,-5.141302972333506e-05,nan,nan,nan,nan
470,23.58499947283417,0,0.33175015449523926,-0.22026386857032776,-0.039303652942180634,-0.16513276100158691,-0.11005960404872894,0.3870796263217926,-3.4538802538008895e-06,nan,nan,nan,nan
471,23.634999471716583,0,0.3230036795139313,-0.23536288738250732,-0.03126149997115135,-0.12833330035209656,-0.1427234560251236,0.26267555356025696,-2.373169309066725e-06,nan,nan,nan,nan
472,23.684999470598996,0,0.3175196051597595,-0.24965563416481018,-0.017580391839146614,-0.08890341967344284,-0.16390010714530945,0.11873356252908707,-3.4417357710481156e-06,nan,nan,nan,nan
473,23.73499946948141,0,0.3169153034687042,-0.2668265998363495,-0.009559226222336292,-0.05445573851466179,-0.1365768015384674,-8.861245078151114e-06,2.5708159228088334e-05,nan,nan,nan,nan
474,23.78499946836382,0,0.31825047731399536,-0.2893858551979065,-0.020724840462207794,-0.06266780197620392,-0.06917070597410202,-5.219826562097296e-05,1.0195111826760694e-05,nan,nan,nan,nan
475,23.834999467246234,0,0.3203854262828827,-0.308845579624176,-0.014281579293310642,-0.09514714032411575,-0.014340950176119804,-2.4901426513679326e-05,3.928331807401264e-06,nan,nan,nan,nan
476,23.884999466128647,0,0.3233211040496826,-0.33191806077957153,-0.012605588883161545,-0.12422957271337509,0.04032667353749275,-0.00010461641068104655,2.3322323613683693e-05,nan,nan,nan,nan
