step,track_lin_vel_xy_exp,track_ang_vel_z_exp,lin_vel_z_l2,ang_vel_xy_l2,dof_torques_l2,dof_acc_l2,action_rate_l2,flat_orientation_l2,dof_pos_limits,termination_penalty,curr_vel,cmd_vel_given,track_lin_vel_xy,joint_angles,joint_symmetry_reward,stride_consistency,torso_orientation,phase_contact,phase_contact_per_cycle,alternation_contact,progressive_step,foot_cycle_sym,symmetric_foot_airtime,feet_no_slip_condition,com_step_reward,paper_cycle_reward,alive,policy[0],policy[1],policy[2],policy[3],policy[4],policy[5],policy[6],policy[7],policy[8],policy[9],policy[10],policy[11],policy[12],policy[13],policy[14],policy[15],policy[16],policy[17],policy[18],policy[19],policy[20],policy[21],policy[22],policy[23],policy[24],policy[25],policy[26],policy[27],policy[28],critic[0],critic[1],critic[2],critic[3],critic[4],critic[5],critic[6],critic[7],critic[8],critic[9],critic[10],critic[11],critic[12],critic[13],critic[14],critic[15],critic[16],critic[17],critic[18],critic[19],critic[20],critic[21],critic[22],critic[23],critic[24],critic[25],critic[26],critic[27],critic[28],critic[29],critic[30],critic[31]
3067,0.9980800747871399,0.5,0.0,0.0,-1.600508451461792,-2.9710452508879825e-05,-0.0010821438627317548,0.0,0.0,0.0,-9.769488690247741e-11,-1.000000013351432e-10,29.903762817382812,-1.538036584854126,0.0,-8.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.01881186105310917,0.0,35.261837005615234,0.15000000596046448,-0.041045933961868286,-0.30425772070884705,0.15182723104953766,-0.08225411921739578,0.03655559942126274,-1.0296671390533447,-2.0,0.0,0.0,0.3837253451347351,-0.9269428253173828,-0.0763196274638176,-0.3264613747596741,-0.8496413230895996,0.551019012928009,0.7689240574836731,-0.07073445618152618,-0.0856727808713913,0.03276355192065239,-0.20984745025634766,0.05626882240176201,0.12288005650043488,-0.026798177510499954,-0.39876165986061096,-0.8144187927246094,9.623279571533203,0.768120288848877,-0.972366988658905,-0.2334575653076172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3068,0.9915996193885803,0.5,0.0,0.0,-1.6009771823883057,-0.000768795027397573,-0.00017111639317590743,0.0,0.0,0.0,-9.684791857367259e-11,-1.000000013351432e-10,29.753652572631836,-1.4697717428207397,0.0,-8.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.008927551098167896,0.0,35.29669952392578,0.15000000596046448,-0.1887516975402832,0.11628516018390656,-0.15834873914718628,-0.03436722233891487,-0.04955518618226051,-1.0088790655136108,-2.0,0.0,0.0,0.3869173228740692,-0.9598701000213623,-0.08373098075389862,-0.3610655963420868,-0.8228044509887695,0.5815411806106567,0.7401866316795349,-0.07183585315942764,-0.05835718661546707,-0.04588547721505165,-0.2434624284505844,0.11293978989124298,0.1676081418991089,-0.08195959031581879,-0.4661177098751068,-0.769405722618103,9.66612434387207,0.674777090549469,-0.996915876865387,-0.07847724109888077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3069,0.9644728302955627,0.5,0.0,0.0,-1.6017738580703735,-0.00293629034422338,-0.0019774101674556732,0.0,0.0,0.0,-1.0104847514291748e-10,-1.000000013351432e-10,29.72065544128418,-1.48178231716156,0.0,-8.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.03213886544108391,0.0,35.29669952392578,0.15000000596046448,0.07626624405384064,-0.2614275813102722,0.05711136758327484,-0.07068903744220734,-0.003587912768125534,-0.9768992066383362,-2.0,0.0,0.0,0.3687289357185364,-0.9657860994338989,-0.08653552830219269,-0.4071991443634033,-0.7922356724739075,0.6189827919006348,0.6676346659660339,0.00846165418624878,-0.1143995150923729,-0.02228180505335331,-0.20209427177906036,0.20417745411396027,0.25412124395370483,-0.3025062680244446,-0.46186330914497375,-0.6913279891014099,9.254842758178711,0.5248628854751587,-0.9969192147254944,0.07843530923128128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3070,0.9996869564056396,0.5,0.0,0.0,-1.6112884283065796,-0.00012247092672623694,-0.0016686199232935905,0.0,0.0,0.0,-1.0535192163096951e-10,-1.000000013351432e-10,29.799800872802734,-1.4059988260269165,0.0,-8.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,-2.995333488797769e-05,0.0,35.2618408203125,0.15000000596046448,-0.1741553544998169,0.003222346305847168,0.1629001945257187,-0.08068153262138367,-0.038839224725961685,-0.9912155270576477,-2.0,0.0,0.0,0.38026657700538635,-0.9854800701141357,-0.07716653496026993,-0.44163450598716736,-0.7498183846473694,0.6530860662460327,0.6617357730865479,-0.042348869144916534,-0.14577804505825043,-0.025392228737473488,-0.28104737401008606,0.19086043536663055,0.2064901441335678,-0.04338691011071205,-0.5751948356628418,-0.6596217155456543,9.628721237182617,0.6398740410804749,-0.9723696708679199,0.23344632983207703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3071,0.9999696016311646,0.5,0.0,0.0,-1.605506420135498,-0.0006160784396342933,-0.001314586028456688,0.0,0.0,0.0,-9.957941415894567e-11,-1.000000013351432e-10,29.99933433532715,-1.3848031759262085,0.0,-8.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.0007566404528915882,0.0,35.18500900268555,0.15000000596046448,0.016743704676628113,0.05105315148830414,-0.0037632882595062256,-0.07189270853996277,-0.03789452835917473,-0.9912846684455872,-2.0,0.0,0.0,0.36923906207084656,-1.0077369213104248,-0.0804339125752449,-0.49179935455322266,-0.708672821521759,0.7164788246154785,0.6029609441757202,0.011326456442475319,-0.06329622864723206,-0.014964214526116848,-0.2512829005718231,0.22995348274707794,0.3027277886867523,-0.2257777750492096,-0.6281200647354126,-0.5939513444900513,9.30129623413086,0.5089626312255859,-0.9238812923431396,0.38267913460731506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3072,0.9731850624084473,0.5,0.0,0.0,-1.6052517890930176,-0.0019375644624233246,-0.0030270328279584646,0.0,0.0,0.0,-1.0346266898775269e-10,-1.000000013351432e-10,29.52445411682129,-1.4716516733169556,0.0,-8.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.0002762241056188941,0.0,35.04871368408203,0.15000000596046448,-0.009858846664428711,-0.13372613489627838,0.07734496891498566,-0.12061162292957306,-0.049514513462781906,-0.9810914397239685,-2.0,0.0,0.0,0.35597163438796997,-1.0317341089248657,-0.09332246333360672,-0.5397804379463196,-0.6619784832000732,0.76823490858078,0.5221278667449951,-0.0276701208204031,-0.12344157695770264,-0.06860137730836868,-0.24933703243732452,0.2698558568954468,0.2800343930721283,-0.418105810880661,-0.6303985118865967,-0.5403435230255127,8.780928611755371,0.3385460376739502,-0.8526455760002136,0.5224897861480713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3073,0.97801274061203,0.5,0.0,0.0,-1.6013182401657104,-0.00028357995324768126,-0.0004081391089130193,0.0,0.0,0.0,-1.0196388178229654e-10,-1.000000013351432e-10,29.974088668823242,-1.46530020236969,0.0,-8.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.001405723043717444,0.0,34.81590270996094,0.15000000596046448,-0.1430465131998062,0.271873414516449,-0.1356547474861145,-0.11984552443027496,-0.04500824213027954,-1.028306007385254,-2.0,0.0,0.0,0.3485569655895233,-1.0609809160232544,-0.09007938951253891,-0.5978714823722839,-0.6201875805854797,0.8290867209434509,0.48079368472099304,0.001710999058559537,-0.08423470705747604,0.05020170286297798,-0.2884554862976074,0.13409875333309174,0.3286784291267395,-0.12860727310180664,-0.7620241641998291,-0.5303788185119629,8.91358757019043,0.4146440625190735,-0.7604163289070129,0.6494358777999878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074,0.9998347759246826,0.5,0.0,0.0,-1.6036206483840942,-0.0019580060616135597,-0.007907851599156857,0.0,0.0,0.0,-9.578388082687184e-11,-1.000000013351432e-10,29.87385368347168,-1.603435754776001,0.0,-8.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.000350329268258065,0.0,34.40555191040039,0.15000000596046448,0.14693085849285126,0.3600344657897949,-0.0854315310716629,-0.04424643889069557,-0.04685152322053909,-1.0202058553695679,-2.0,0.0,0.0,0.34469056129455566,-1.0661876201629639,-0.0878254696726799,-0.6638633608818054,-0.5659109950065613,0.8760729432106018,0.40723347663879395,-0.0495438389480114,-0.08596974611282349,0.007459294982254505,-0.2914700210094452,0.23879824578762054,0.3136092722415924,-0.3602871894836426,-0.7902888059616089,-0.46453189849853516,8.050378799438477,0.2133457511663437,-0.64946448802948,0.760391891002655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3075,0.8186085224151611,0.5,0.0,0.0,-1.6053874492645264,-0.0016994851175695658,-0.01100717019289732,0.0,0.0,0.0,-1.0933320221395704e-10,-1.000000013351432e-10,26.689207077026367,-1.8064517974853516,0.0,-8.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.0003634715103544295,0.0,33.621192932128906,0.15000000596046448,0.050331249833106995,-0.325236439704895,-0.18708951771259308,-0.0960814356803894,-0.015115570276975632,-0.9814145565032959,-2.0,0.0,0.0,0.35761117935180664,-1.0932233333587646,-0.08935149759054184,-0.7137959003448486,-0.5106821656227112,0.9430081248283386,0.3156059682369232,0.023008812218904495,-0.08062385767698288,-0.08889197558164597,-0.25135016441345215,0.3641500174999237,0.24677181243896484,-0.3432879149913788,-0.7911336421966553,-0.35618698596954346,7.0087971687316895,0.14942890405654907,-0.5224958062171936,0.8526418209075928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3076,0.9771938323974609,0.5,0.0,0.0,-1.6036874055862427,-0.0035175078082829714,-0.06340919435024261,0.0,0.0,0.0,-1.1645920339198312e-10,-1.000000013351432e-10,26.768314361572266,-2.0329136848449707,0.0,-8.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.007387055549770594,0.0,31.905630111694336,0.15000000596046448,-0.10291161388158798,0.02095530927181244,-0.07642213255167007,-0.0787193700671196,-0.047552384436130524,-1.005215048789978,-2.0,0.0,0.0,0.3550744354724884,-1.1105129718780518,-0.07855280488729477,-0.7758771777153015,-0.44229328632354736,0.9986112117767334,0.24587877094745636,-0.03953412547707558,-0.10054965317249298,0.02759312465786934,-0.284289687871933,0.26641330122947693,0.31929221749305725,-0.37326329946517944,-0.9155361652374268,-0.348715215921402,4.495014190673828,0.07016370445489883,-0.38268569111824036,0.9238786101341248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3077,0.9953470230102539,0.5,0.0,0.0,-0.9888993501663208,-0.0018747287103906274,-0.1652718335390091,0.0,0.0,0.0,-1.059224999377939e-10,-1.000000013351432e-10,29.518779754638672,-2.4448373317718506,0.0,-8.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.09598959982395172,0.3591843247413635,0.058805957436561584,-0.0765528529882431,-0.02873283624649048,-0.9541689157485962,-2.0,0.0,0.0,0.3560740351676941,-1.1438390016555786,-0.06858564913272858,-0.8343913555145264,-0.4014683663845062,0.9215208292007446,0.1528073400259018,0.010172653011977673,-0.11398791521787643,0.08357348293066025,-0.30919453501701355,0.3127904534339905,-0.44701048731803894,-0.35649433732032776,-1.0393216609954834,-0.2124580442905426,0.4344308376312256,-0.00027222931385040283,-0.23345322906970978,0.972368061542511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3078,0.9462121725082397,0.5,0.0,0.0,-1.8226826190948486,-0.0003703181282617152,-0.0375298410654068,0.0,0.0,0.0,-1.0675147571470589e-10,-1.000000013351432e-10,28.699748992919922,-2.7469685077667236,0.0,-8.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.0927504450082779,0.18310998380184174,-0.17929984629154205,-0.10025165975093842,-0.0014391280710697174,-1.038825511932373,-2.0,0.0,0.0,0.35755041241645813,-1.153015375137329,-0.07134388387203217,-0.9117531776428223,-0.3047020733356476,0.8530445098876953,0.11997731775045395,0.06512824445962906,-0.07064644992351532,-0.00464379508048296,-0.3779345154762268,0.4124424159526825,-0.4111045002937317,-0.13502398133277893,-1.092776894569397,0.013610148802399635,-1.4874165058135986,0.07404163479804993,-0.078472800552845,0.9969162344932556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3079,0.9451779723167419,0.5,0.0,0.0,-1.9466331005096436,-0.00018487017950974405,-0.0005360198556445539,0.0,0.0,0.0,-1.1180302517121987e-10,-1.000000013351432e-10,27.48900032043457,-2.8754889965057373,0.0,-8.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.1511784940958023,0.20116113126277924,0.19688273966312408,-0.1141430139541626,-0.0206909142434597,-0.971811056137085,-2.0,0.0,0.0,0.3680437207221985,-1.1822495460510254,-0.0648300051689148,-0.9902136921882629,-0.23478837311267853,0.7686814069747925,0.1365640014410019,0.11159393936395645,-0.09260136634111404,-0.0002614826080389321,-0.33221739530563354,0.35811948776245117,-0.4392254054546356,0.09591174125671387,-1.152112603187561,0.13150055706501007,-1.6325976848602295,0.19694621860980988,0.07843974977731705,0.9969188570976257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3080,0.8304672241210938,0.5,0.0,0.0,-1.658638596534729,-0.0011213574325665832,-0.0005070710321888328,0.0,0.0,0.0,-1.1574360220256708e-10,-1.000000013351432e-10,24.67650604248047,-2.935506582260132,0.0,-8.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-0.14856180548667908,-0.3176686763763428,0.10447846353054047,-0.062499817460775375,0.02251509204506874,-0.9514539837837219,-2.0,0.0,0.0,0.37779000401496887,-1.2106714248657227,-0.08011459559202194,-1.0564870834350586,-0.14825555682182312,0.6844897866249084,0.18895795941352844,0.10059212893247604,-0.10532768815755844,-0.06032413989305496,-0.28351154923439026,0.35191550850868225,-0.37734881043434143,0.20810465514659882,-1.1476829051971436,0.08499655872583389,-1.8324248790740967,0.2896497845649719,0.23342099785804749,0.972375750541687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3081,0.844715416431427,0.5,0.0,0.0,-2.0393388271331787,-0.0042219921015203,-0.0011828874703496695,0.0,0.0,0.0,-1.211461625461041e-10,-1.000000013351432e-10,22.806318283081055,-3.134382963180542,0.0,-8.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.10305039584636688,-0.35081058740615845,-0.1381697803735733,-0.04094482585787773,0.04036596044898033,-1.011083722114563,-2.0,0.0,0.0,0.40299636125564575,-1.2337008714675903,-0.07261326164007187,-1.0896518230438232,-0.09506215900182724,0.6111016869544983,0.2057633101940155,0.07943971455097198,-0.1594388782978058,-0.04027237370610237,-0.08741694688796997,0.16074445843696594,-0.4457402229309082,-0.00653650751337409,-1.0113128423690796,-0.1360427737236023,-1.6244661808013916,0.20254777371883392,0.38268324732780457,0.9238796234130859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3082,0.784288227558136,0.5,0.0,0.0,-2.375648021697998,-0.005248379427939653,-0.0029621499124914408,0.0,0.0,0.0,-1.2218254186180388e-10,-1.000000013351432e-10,21.551856994628906,-2.933077573776245,0.0,-8.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-0.04101131856441498,-0.656147837638855,0.11594168841838837,-0.06783169507980347,-0.02918103337287903,-1.0300045013427734,-2.0,0.0,0.0,0.42871421575546265,-1.2602386474609375,-0.0963071882724762,-1.079894781112671,-0.09047681838274002,0.5187895894050598,0.29436159133911133,0.13965938985347748,-0.13690654933452606,-0.04228052496910095,0.1996784657239914,-0.11571555584669113,-0.39077451825141907,0.49175387620925903,-0.8351414203643799,-0.2906677722930908,-1.453419804573059,0.6629963517189026,0.5224935412406921,0.8526432514190674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3083,0.9991658926010132,0.5,0.0,0.0,-4.910183429718018,-0.10095590353012085,-0.000796731561422348,0.0,0.0,0.0,-1.1536560595715173e-10,-1.000000013351432e-10,27.918895721435547,-2.8586370944976807,0.0,-8.0,8.0,0.0,0.0,4.0,59.999996185302734,0.0,0.0,-0.3124661147594452,0.0,34.40547561645508,0.15000000596046448,-0.15385451912879944,0.4428480863571167,-0.013321936130523682,-0.10137434303760529,0.03450896963477135,-1.0140444040298462,-2.0,0.0,0.0,0.44611087441444397,-1.2696270942687988,-0.08670519292354584,-1.007086157798767,-0.1287458837032318,0.43808555603027344,0.3616485595703125,0.034669261425733566,-0.07618792355060577,0.0004780113813467324,0.36577263474464417,-0.23444142937660217,-0.4091775119304657,-0.03322969749569893,-0.6804267168045044,-0.48482125997543335,-1.3418207168579102,0.7377398014068604,0.64943927526474,0.7604134678840637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3084,0.927058219909668,0.5,0.0,0.0,-3.8515920639038086,-0.003909857012331486,-0.011103860102593899,0.0,0.0,0.0,-9.536248873898145e-11,-1.000000013351432e-10,28.914642333984375,-2.8569982051849365,0.0,-8.0,8.0,0.0,0.0,4.0,59.999996185302734,0.0,0.0,-0.009208634495735168,0.0,34.81586837768555,0.15000000596046448,0.1375545710325241,0.7445546984672546,-0.14603076875209808,-0.056165244430303574,0.026481565088033676,-1.043007493019104,-2.0,0.0,0.0,0.44219428300857544,-1.2899956703186035,-0.08026500791311264,-0.934733510017395,-0.19567808508872986,0.3688618838787079,0.37609773874282837,-0.01995001547038555,-0.11039631813764572,0.03666291758418083,0.44168820977211,-0.4252764880657196,-0.40633460879325867,0.24471168220043182,-0.4924384653568268,-0.35307028889656067,-1.6314184665679932,1.7245635986328125,0.760394811630249,0.6494610905647278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3085,0.9627304077148438,0.5,0.0,0.0,-4.827050685882568,-0.0002558764535933733,-0.013374069705605507,0.0,0.0,0.0,-8.784600824540689e-11,-1.000000013351432e-10,27.67893409729004,-2.8341119289398193,0.0,-8.0,8.0,0.0,0.0,4.0,59.999996185302734,0.0,0.0,-0.0014262787299230695,0.0,35.04869079589844,0.15000000596046448,0.03514087200164795,0.6225650906562805,0.09147755801677704,-0.05418018624186516,0.002472899854183197,-0.963516891002655,-2.0,0.0,0.0,0.4142611026763916,-1.3116034269332886,-0.07937543094158173,-0.8468191027641296,-0.26432090997695923,0.279160737991333,0.4449755847454071,-0.09899353981018066,-0.12209625542163849,0.09309345483779907,0.3783811628818512,-0.36769577860832214,-0.42786914110183716,0.3230530619621277,-0.26629605889320374,-0.3836609721183777,-2.1065409183502197,2.753927230834961,0.852628231048584,0.5225180387496948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3086,0.9801397323608398,0.5,0.0,0.0,-4.8156657218933105,-0.00015602385974489152,-0.006879930384457111,0.0,0.0,0.0,-9.132064549000063e-11,-1.000000013351432e-10,28.781015396118164,-2.9064462184906006,0.0,-8.0,8.0,0.0,0.0,4.0,59.999996185302734,0.0,0.0,-0.0060124704614281654,0.0,35.18499755859375,0.15000000596046448,-0.19262535870075226,0.1918075829744339,-0.15638381242752075,-0.03172989562153816,0.011221077293157578,-1.0148423910140991,-2.0,0.0,0.0,0.41121554374694824,-1.3395345211029053,-0.06051497161388397,-0.7606286406517029,-0.33657944202423096,0.1995919644832611,0.5008435249328613,-0.0612960048019886,-0.06897307932376862,0.021944940090179443,0.41537490487098694,-0.3946254551410675,-0.3924141824245453,0.3347094655036926,-0.1226840615272522,-0.4677056074142456,-2.233581304550171,3.5565266609191895,0.9238803386688232,0.38268157839775085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3087,0.9997705817222595,0.5,0.0,0.0,-4.834062576293945,-0.0003460510924924165,-0.002274889498949051,0.0,0.0,0.0,-9.60539286998241e-11,-1.000000013351432e-10,29.89413070678711,-3.070175886154175,0.0,-8.0,8.0,0.0,0.0,4.0,59.999996185302734,0.0,0.0,-0.014408127404749393,0.0,35.261837005615234,0.15000000596046448,0.08236370980739594,0.12294216454029083,0.13992251455783844,-0.1018618643283844,-0.010049253702163696,-1.0441054105758667,-2.0,0.0,0.0,0.40493878722190857,-1.3440358638763428,-0.06806843727827072,-0.6890260577201843,-0.41450047492980957,0.1312016397714615,0.5896387696266174,-0.054142262786626816,-0.13858036696910858,-0.02864706516265869,0.38452157378196716,-0.31362321972846985,-0.43741440773010254,0.40909749269485474,-0.08830983936786652,-0.5038633346557617,-2.388969898223877,4.00469446182251,0.9723690748214722,0.23344889283180237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3088,0.998881995677948,0.5,0.0,0.0,-4.617222785949707,-4.538607390713878e-05,-0.0039028231985867023,0.0,-0.3378283977508545,0.0,-9.978549236899781e-11,-1.000000013351432e-10,29.990800857543945,-3.3147058486938477,0.0,-8.0,8.0,0.0,0.0,4.0,59.999996185302734,0.0,0.0,-0.030978111550211906,0.0,35.29669952392578,0.15000000596046448,0.04142951965332031,0.07361693680286407,0.1468886286020279,-0.0893639475107193,-0.04988414794206619,-1.0079185962677002,-2.0,0.0,0.0,0.3914645314216614,-1.3706307411193848,-0.060159020125865936,-0.6041799187660217,-0.47642284631729126,0.05305485427379608,0.6609396934509277,-0.08459631353616714,-0.13295209407806396,-0.01778709888458252,0.3833742141723633,-0.3558524549007416,-0.4413730204105377,0.4379790425300598,-0.05082318186759949,-0.6357842683792114,-1.9192240238189697,4.393040657043457,0.9969165921211243,0.07846836000680923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3089,0.9858757257461548,0.5,0.0,0.0,-4.321439743041992,-0.16713565587997437,-0.001519716577604413,0.0,-0.698133111000061,0.0,-1.0138200001730269e-10,-1.000000013351432e-10,29.84173583984375,-3.602632999420166,0.0,-8.0,8.0,0.0,0.0,4.0,59.999996185302734,0.0,0.0,-0.001233831513673067,0.0,35.29669952392578,0.15000000596046448,-0.011110767722129822,-0.18443238735198975,-0.11106488853693008,-0.0613115020096302,0.019692283123731613,-1.0069440603256226,-2.0,0.0,0.0,0.37249141931533813,-1.384909749031067,-0.04714732617139816,-0.5213630199432373,-0.5422945618629456,-0.032856300473213196,0.7488258481025696,-0.04954933375120163,-0.09293373674154282,-0.01703796163201332,0.39837750792503357,-0.30838775634765625,-0.04090803489089012,0.5640441179275513,-0.01359596848487854,-0.6904929280281067,-1.8562557697296143,4.7720232009887695,0.9969184994697571,-0.07844419032335281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3090,0.9059118032455444,0.5,0.0,0.0,-3.6879279613494873,-0.00047011321294121444,-0.0003601045464165509,0.0,-0.6981318593025208,0.0,-1.0986495740938906e-10,-1.000000013351432e-10,27.49323844909668,-3.5308380126953125,0.0,-8.0,8.0,0.0,0.0,4.0,59.999996185302734,0.0,0.0,-0.04856619983911514,0.0,35.2618408203125,0.15000000596046448,-0.18238171935081482,-0.5835505723953247,0.07487381994724274,-0.0953691303730011,-0.03641226142644882,-1.0401484966278076,-2.0,0.0,0.0,0.3735697865486145,-1.4062637090682983,-0.0684039294719696,-0.4468711316585541,-0.6183061599731445,-0.02392576076090336,0.8150099515914917,-0.02231229655444622,-0.07285859435796738,-0.05889873579144478,0.41070351004600525,-0.27749010920524597,0.030790431424975395,0.38441261649131775,-0.05507901310920715,-0.6748696565628052,-1.9654722213745117,4.920742034912109,0.9723747372627258,-0.2334253191947937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3091,0.8617845177650452,0.5,0.0,0.0,-3.2852590084075928,-6.474096153397113e-05,-0.004125450272113085,0.0,-0.6981325149536133,0.0,-1.1714400283135973e-10,-1.000000013351432e-10,24.579044342041016,-3.48773193359375,0.0,-8.0,8.0,0.0,0.0,4.0,59.999996185302734,0.0,0.0,-0.07000694423913956,0.0,35.18500900268555,0.15000000596046448,0.13277475535869598,-0.7829540371894836,0.04256033897399902,-0.11082777380943298,0.020580139011144638,-0.9948894381523132,-2.0,0.0,0.0,0.35630476474761963,-1.4406800270080566,-0.07340124249458313,-0.37682250142097473,-0.6611630916595459,-0.01856323331594467,0.8964858651161194,-0.04368479922413826,-0.09347235411405563,-0.03844461590051651,0.4116242825984955,-0.27805981040000916,-0.02283307909965515,0.42849084734916687,-0.09815245866775513,-0.7645102739334106,-1.3438163995742798,5.0480146408081055,0.9238778948783875,-0.38268736004829407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3092,0.8520738482475281,0.5,0.0,0.0,-3.2026448249816895,-4.4172316847834736e-05,-0.004510762169957161,0.0,-0.6981337070465088,0.0,-1.1957247691984918e-10,-1.000000013351432e-10,23.528902053833008,-3.466141939163208,0.0,-8.0,8.0,0.0,0.0,4.0,59.999996185302734,0.0,0.0,-0.08841099590063095,0.0,35.04871368408203,0.15000000596046448,-0.16683515906333923,-0.5626277923583984,-0.022236138582229614,-0.097383052110672,-0.002392090857028961,-0.9924436211585999,-2.0,0.0,0.0,0.35139596462249756,-1.4522589445114136,-0.07667302340269089,-0.29152363538742065,-0.7293364405632019,-0.02420284040272236,0.9891941547393799,-0.016917718574404716,-0.1420467644929886,-0.06614171713590622,0.43286868929862976,-0.3283083438873291,-0.036759380251169205,0.5001223087310791,-0.11506137251853943,-0.8404719233512878,-0.6843918561935425,5.148907661437988,0.8526408672332764,-0.5224973559379578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3093,0.928106427192688,0.5,0.0,0.0,-1.6064338684082031,-0.0004383602936286479,-0.005660297814756632,0.0,-0.5678331851959229,0.0,-1.1746600914186445e-10,-1.000000013351432e-10,25.463464736938477,-3.302685499191284,0.0,-8.0,8.0,0.0,0.0,4.0,59.999996185302734,0.0,0.0,-0.0934852585196495,0.0,34.81590270996094,0.15000000596046448,-0.09068844467401505,-0.36109888553619385,-0.06296749413013458,-0.09216724336147308,0.0453428290784359,-0.9955641627311707,-2.0,0.0,0.0,0.3447728157043457,-1.4859269857406616,-0.08775614947080612,-0.20861458778381348,-0.7776715755462646,0.003383032977581024,1.0906407833099365,0.0117771802470088,-0.07524683326482773,-0.026776595041155815,0.3304077386856079,-0.363830029964447,0.16056637465953827,0.5003984570503235,-0.07656851410865784,-0.9254387617111206,0.0554489940404892,5.248728275299072,0.7604105472564697,-0.6494426727294922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3094,0.9922158718109131,0.5,0.0,0.0,-3.273822069168091,-0.000575402460526675,-0.0070211514830589294,0.0,-0.16759991645812988,0.0,-1.0996238641869382e-10,-1.000000013351432e-10,28.79033660888672,-2.875204086303711,0.0,-8.0,8.0,0.0,0.0,4.0,59.999996185302734,0.0,0.0,-0.00383571395650506,0.0,34.40555191040039,0.15000000596046448,0.1727987676858902,-0.09436991810798645,0.08259405195713043,-0.10606372356414795,-0.021821053698658943,-1.0157885551452637,-2.0,0.0,0.0,0.3582940995693207,-1.5012083053588867,-0.09246085584163666,-0.17502012848854065,-0.8485856652259827,0.08779484778642654,1.1688876152038574,-0.004581382963806391,-0.13300669193267822,-0.02313823439180851,0.22553320229053497,-0.3776584267616272,0.386700838804245,0.4836946427822113,-0.13104042410850525,-0.9506116509437561,0.874119758605957,5.080524444580078,0.6494577527046204,-0.7603976726531982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
