step,track_lin_vel_xy_exp,track_ang_vel_z_exp,lin_vel_z_l2,ang_vel_xy_l2,dof_torques_l2,dof_acc_l2,action_rate_l2,flat_orientation_l2,dof_pos_limits,termination_penalty,curr_vel,cmd_vel_given,track_lin_vel_xy,joint_angles,joint_symmetry_reward,stride_consistency,torso_orientation,phase_contact,phase_contact_per_cycle,alternation_contact,progressive_step,foot_cycle_sym,symmetric_foot_airtime,feet_no_slip_condition,com_step_reward,paper_cycle_reward,alive,curr_x_L,curr_x_R,curr_z_L,curr_z_R,left_target,rcs_phase_with_place,right_target,policy[0],policy[1],policy[2],policy[3],policy[4],policy[5],policy[6],policy[7],policy[8],policy[9],policy[10],policy[11],policy[12],policy[13],policy[14],policy[15],policy[16],policy[17],policy[18],policy[19],policy[20],policy[21],policy[22],policy[23],policy[24],policy[25],policy[26],policy[27],policy[28],critic[0],critic[1],critic[2],critic[3],critic[4],critic[5],critic[6],critic[7],critic[8],critic[9],critic[10],critic[11],critic[12],critic[13],critic[14],critic[15],critic[16],critic[17],critic[18],critic[19],critic[20],critic[21],critic[22],critic[23],critic[24],critic[25],critic[26],critic[27],critic[28],critic[29],critic[30],critic[31]
363,0.03975706174969673,0.5,0.0,0.0,-2.5716896057128906,-2.0813388346141437e-06,-0.021596994251012802,0.0,-0.37515732645988464,0.0,-8.870327215804164e-12,-9.701670716788513e-11,0.14646439254283905,-0.7380271553993225,-66.54244232177734,-2.1038389205932617,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,8.0,-0.06318846344947815,0.0,34.40550994873047,0.15000000596046448,-3.737709031170766e-10,-3.8823080861227766e-10,9.365588166110328e-12,3.853619246624307e-12,-5.930652496877187e-11,109.4151382446289,-2.3621509262494733e-11,0.14969219267368317,1.7108945846557617,0.06829075515270233,-0.06287945806980133,-0.04269903525710106,-1.0322924852371216,-1.9403342008590698,0.0,0.0,0.32766008377075195,-3.5027904510498047,-0.030178364366292953,-0.49460938572883606,0.002978811040520668,0.6245837211608887,-0.0034804558381438255,-0.026685094460844994,0.03208918496966362,0.1860644817352295,-0.44756317138671875,-0.22627215087413788,0.43512746691703796,-0.044244855642318726,-0.9398958086967468,-0.10067874938249588,0.9536077976226807,-16.743572235107422,0.6494461894035339,0.760407567024231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,0.024055836722254753,0.5,0.0,0.0,-3.341444969177246,-0.0002590013318695128,-0.05908083915710449,0.0,-0.3758355379104614,0.0,-4.529287535304238e-12,-9.701670716788513e-11,0.08147387206554413,-0.7362006306648254,-66.54244232177734,-2.1038389205932617,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,8.0,-0.0692545622587204,0.0,34.81588363647461,0.15000000596046448,-3.692973149505008e-10,-3.8831848847564743e-10,9.920045687672463e-12,3.850443835301531e-12,-6.378012007424161e-11,111.64540100097656,-2.3533798174102394e-11,-0.08025498688220978,1.7396774291992188,-0.12341984361410141,0.013994339853525162,-0.035523004829883575,-0.9515324831008911,-1.9403342008590698,0.0,0.0,0.326466828584671,-3.5088694095611572,0.007024900987744331,-0.5660415887832642,-0.05959612876176834,0.5380789637565613,0.004319600760936737,0.026365691795945168,0.028347177430987358,0.2005874663591385,-0.3728470206260681,-0.2613951861858368,-0.39667055010795593,-0.02530829980969429,-0.8537303805351257,-0.130062997341156,-1.4206795692443848,-17.25597381591797,0.7604056596755981,0.6494483947753906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,0.1371670961380005,0.5,0.0,0.0,-1.9460301399230957,-0.0014828144339844584,-0.05760344862937927,0.0,-0.3746638894081116,0.0,-1.0908413061727629e-11,-9.701670716788513e-11,0.33473703265190125,-0.9353376030921936,-66.54244232177734,-2.1038389205932617,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,8.0,-0.04424356296658516,0.0,35.048702239990234,0.15000000596046448,-3.7013850318068364e-10,-3.8838177118805106e-10,1.0981339969295956e-11,3.849579509329626e-12,-6.293892490516484e-11,113.06404113769531,-2.3470520665869188e-11,-0.16572485864162445,0.8758553862571716,0.08523647487163544,0.00907609611749649,-0.041823893785476685,-0.9931967854499817,-1.9403342008590698,0.0,0.0,0.3241434097290039,-3.509993076324463,0.02853868342936039,-0.6515610218048096,-0.08400928229093552,0.6061480641365051,0.008914435282349586,-0.0355556420981884,-0.006615161895751953,0.0438661091029644,-0.3184415400028229,-0.13740406930446625,0.40127483010292053,0.006292879581451416,-0.7585225105285645,-0.17524899542331696,0.9769535064697266,-17.231595993041992,0.8526389598846436,0.5225005149841309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,0.49710607528686523,0.5,0.0,0.0,-1.625988245010376,-0.0009763779235072434,-0.03590680658817291,0.0,-0.37412819266319275,0.0,-3.801247858148393e-11,-9.701670716788513e-11,3.3945508003234863,-1.0161033868789673,-66.54244232177734,-2.1038389205932617,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,8.0,-0.02842213399708271,0.0,35.18500518798828,0.15000000596046448,-3.703042594782602e-10,-3.884345900484476e-10,1.1512237343969112e-11,3.84742194700638e-12,-6.27731547298005e-11,114.0710220336914,-2.3417712213813502e-11,0.11299221217632294,0.10870428383350372,-0.038827553391456604,0.047704439610242844,-0.026531334966421127,-0.9871767163276672,-1.9403342008590698,0.0,0.0,0.32052481174468994,-3.5228564739227295,0.040346287190914154,-0.6720311045646667,-0.10268306732177734,0.6321404576301575,0.007830599322915077,0.03240245208144188,-0.07647442072629929,-0.010810956358909607,-0.04329622909426689,-0.020047014579176903,0.10753972828388214,0.04572131857275963,-0.6771569848060608,-0.16086964309215546,0.675739049911499,-19.1005859375,0.9238793849945068,0.38268375396728516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,0.7505552172660828,0.5,0.0,0.0,-3.242628574371338,-0.00028102940996177495,-0.008769198320806026,0.0,-0.373190701007843,0.0,-6.122231888117113e-11,-9.701670716788513e-11,10.213508605957031,-1.1424130201339722,-66.54244232177734,-2.1038389205932617,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,8.0,-0.019353218376636505,0.0,35.2618408203125,0.15000000596046448,-3.7363862004369253e-10,-3.884759736116905e-10,1.1879183400842486e-11,3.844498070587621e-12,-5.943882885883767e-11,114.76873016357422,-2.3376344263081883e-11,0.08276204764842987,-0.6185135245323181,-0.020742908120155334,0.016638275235891342,-0.00311119481921196,-0.9946863055229187,-1.9403342008590698,0.0,0.0,0.3325263559818268,-3.535750389099121,0.029903752729296684,-0.687650203704834,-0.11054042726755142,0.7174533605575562,-0.007790291216224432,-0.04422084614634514,-0.11343689262866974,-0.04200458526611328,-0.02274041436612606,-0.030682576820254326,0.39406052231788635,0.045982182025909424,-0.6296168565750122,-0.15789128839969635,1.4652669429779053,-19.60188102722168,0.9723694324493408,0.23344747722148895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,0.8456338047981262,0.5,0.0,0.0,-3.2434723377227783,-0.00015929993242025375,-0.018614187836647034,0.0,-0.3728826344013214,0.0,-7.275714059007399e-11,-9.701670716788513e-11,14.37048053741455,-1.2498849630355835,-66.54244232177734,-2.1038389205932617,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,8.0,-0.019509701058268547,0.0,35.29669952392578,0.15000000596046448,-3.782026358756241e-10,-3.8851583061827455e-10,1.2088168140078626e-11,3.841339139137867e-12,-5.48747991491183e-11,115.31643676757812,-2.3336482052327412e-11,0.005276188254356384,-0.5437473654747009,-0.1905873864889145,-0.011102531105279922,0.028865996748209,-1.0097604990005493,-1.9403342008590698,0.0,0.0,0.32708555459976196,-3.551104784011841,0.029995249584317207,-0.6711178421974182,-0.10457818955183029,0.7977737188339233,0.004610318690538406,-0.023563286289572716,-0.05886838957667351,-0.06253345310688019,0.06711597740650177,0.04564865306019783,0.34100276231765747,0.04278944805264473,-0.5720407366752625,-0.1564105600118637,2.5277700424194336,-20.455806732177734,0.9969173073768616,0.07845930010080338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,0.7374523878097534,0.5,0.0,0.0,-2.04892635345459,-0.0002186847705161199,-0.05048280581831932,0.0,-0.37509486079216003,0.0,-7.369521659583711e-11,-9.701670716788513e-11,13.640226364135742,-1.0760529041290283,-66.54244232177734,-2.1038389205932617,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,8.0,-0.03560535982251167,0.0,35.29669952392578,0.15000000596046448,-3.78326481254021e-10,-3.8856878825654917e-10,1.1018641728199885e-11,3.836937278317576e-12,-5.475091907625185e-11,115.89503479003906,-2.328352961822322e-11,-0.0775119811296463,-0.32820266485214233,-0.10139923542737961,0.02809562161564827,-0.04778740555047989,-1.0232529640197754,-1.9403342008590698,0.0,0.0,0.33979466557502747,-3.5684032440185547,0.012717975303530693,-0.6272760629653931,-0.11917129158973694,0.724643349647522,0.00011646095663309097,-0.04049910232424736,-0.025753164663910866,-0.03015109896659851,0.18525099754333496,-0.02891257405281067,-0.4450608193874359,0.044593729078769684,-0.5629308223724365,-0.14328239858150482,0.3264920711517334,-20.905696868896484,0.9969174861907959,-0.0784570574760437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,0.8030720949172974,0.5,0.0,0.0,-3.232372522354126,-0.00013904747902415693,-0.09695425629615784,0.0,-0.37320268154144287,0.0,-7.109467181631857e-11,-9.701670716788513e-11,13.496099472045898,-1.1760292053222656,-66.54244232177734,-2.1038389205932617,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,8.0,-0.02784223109483719,0.0,35.2618408203125,0.15000000596046448,-3.8409275759931916e-10,-3.8861652784660805e-10,1.1096478770566964e-11,3.8321407679065e-12,-4.8984670486529325e-11,116.30445861816406,-2.3235796967058242e-11,-0.15957511961460114,-0.4023386836051941,0.06447283923625946,0.047061871737241745,-0.03231406956911087,-1.0056231021881104,-1.9403342008590698,0.0,0.0,0.336129754781723,-3.5736241340637207,0.0026015182957053185,-0.6044825315475464,-0.12743933498859406,0.7872729897499084,-0.0024276720359921455,-0.015037658624351025,-0.06723251193761826,-0.06829522550106049,0.19124026596546173,0.007000494282692671,0.39356571435928345,-0.04579693078994751,-0.4977107644081116,-0.17899630963802338,3.428938150405884,-20.651283264160156,0.9723699688911438,-0.23344528675079346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,0.965248703956604,0.5,0.0,0.0,-3.2167277336120605,-0.00014391689910553396,-0.005617775954306126,0.0,-0.37368059158325195,0.0,-7.920616940104708e-11,-9.701670716788513e-11,17.373640060424805,-1.2706968784332275,-66.54244232177734,-2.1038389205932617,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,8.0,-0.023609209805727005,0.0,35.18500518798828,0.15000000596046448,-3.9096520465520257e-10,-3.8866232454637384e-10,1.1420600576350637e-11,3.826812998430906e-12,-4.2112226900092864e-11,116.55509185791016,-2.3189996797845502e-11,-0.03618748486042023,-0.617987334728241,-0.13860845565795898,-0.020612727850675583,0.014387134462594986,-1.0287086963653564,-1.9403342008590698,0.0,0.0,0.3265654444694519,-3.5966241359710693,0.0010189926251769066,-0.5527182221412659,-0.12563912570476532,0.8754110932350159,-0.005126316100358963,-0.01220753788948059,-0.1317322552204132,-0.09648050367832184,0.29586902260780334,0.0320182703435421,0.40819206833839417,-0.04488058760762215,-0.40511995553970337,-0.145076185464859,3.876295328140259,-21.244516372680664,0.9238802790641785,-0.382681667804718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,0.9986833930015564,0.5,0.0,0.0,-3.230130195617676,-0.0004147771105635911,-0.01992189511656761,0.0,-0.3732335865497589,0.0,-9.210063267595103e-11,-9.701670716788513e-11,19.910926818847656,-1.3730449676513672,-66.54244232177734,-2.1038389205932617,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,8.0,-0.02131405845284462,0.0,35.0487060546875,0.15000000596046448,-3.9896175252351895e-10,-3.8870481833264137e-10,1.229513279382699e-11,3.821422345229308e-12,-3.411564780675391e-11,116.57125854492188,-2.314750995047188e-11,0.008133456110954285,-0.9256612658500671,0.1648208051919937,-0.075828917324543,0.043059494346380234,-0.9761669039726257,-1.9403342008590698,0.0,0.0,0.33004575967788696,-3.617696523666382,-0.030464356765151024,-0.48349201679229736,-0.12072902172803879,0.9524287581443787,-0.003066523000597954,-0.03470555692911148,-0.09837309271097183,-0.13950537145137787,0.42606621980667114,0.08497543632984161,0.4416986405849457,-0.018400369212031364,-0.27557262778282166,-0.13516569137573242,2.4710891246795654,-21.27105712890625,0.8526401519775391,-0.522498607635498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,0.9795341491699219,0.5,0.0,0.0,-3.2089695930480957,-1.020918625727063e-05,-0.5966612100601196,0.0,-0.3746744990348816,0.0,-9.522967137076677e-11,-9.701670716788513e-11,19.839723587036133,-1.1217937469482422,-66.54244232177734,-2.1038389205932617,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,8.0,-0.039444711059331894,0.0,34.815887451171875,0.15000000596046448,-4.024825472903615e-10,-3.887627719745268e-10,1.0666858889230024e-11,3.81394048287742e-12,-3.0594873856593097e-11,116.43250274658203,-2.3089551104416017e-11,-0.08054277300834656,-0.45505601167678833,0.07646612823009491,-0.08432720601558685,-0.025890015065670013,-0.9557883143424988,-1.9403342008590698,0.0,0.0,0.33282536268234253,-3.6427130699157715,-0.03790556639432907,-0.39803770184516907,-0.12055424600839615,0.8754360675811768,0.006953148171305656,0.05675103887915611,-0.06967952847480774,-0.057843126356601715,0.4372957646846771,-0.004935705568641424,-0.3716912269592285,0.010922104120254517,-0.1902167797088623,-0.13058991730213165,-5.250149726867676,-21.47423553466797,0.7604071497917175,-0.6494466662406921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,0.9627903699874878,0.5,0.0,0.0,-3.2632384300231934,-3.303968333057128e-05,-0.01199380587786436,0.0,-0.37415605783462524,0.0,-8.880815527412267e-11,-9.701670716788513e-11,19.07219886779785,-0.9062722325325012,-66.54244232177734,-2.1038389205932617,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,8.0,-0.046761710196733475,0.0,34.405517578125,0.15000000596046448,-4.0630213082870625e-10,-3.8882502773063266e-10,9.155840148544758e-12,3.805020534763948e-12,-2.677531286965351e-11,115.7384033203125,-2.3027298817757114e-11,-0.15585651993751526,-0.14454011619091034,-0.09189850091934204,-0.05587531253695488,-0.034976519644260406,-0.9506356120109558,-1.9403342008590698,0.0,0.0,0.3344655930995941,-3.6497673988342285,-0.04334495961666107,-0.32196709513664246,-0.11958464235067368,0.7980546951293945,0.001998462714254856,0.042048122733831406,-0.13124187290668488,-0.07382216304540634,0.3926883339881897,-0.09423338621854782,-0.4298054277896881,-0.0004201710398774594,-0.06323951482772827,-0.16870351135730743,-5.337334632873535,-20.390628814697266,0.6494479179382324,-0.7604060769081116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,0.9561009407043457,0.5,0.0,0.0,-3.308521270751953,-2.3226291887112893e-05,-0.007569621782749891,0.0,-0.37418949604034424,0.0,-8.69372906997512e-11,-9.701670716788513e-11,18.728694915771484,-0.7257208228111267,-66.54244232177734,-2.1038389205932617,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,8.0,-0.05679980292916298,0.0,33.62112808227539,0.15000000596046448,-4.105832340783877e-10,-3.888941668694912e-10,7.818926929525905e-12,3.793829833620421e-12,-2.2494173190779065e-11,113.84060668945312,-2.2958159678898582e-11,0.1535908728837967,-0.20739594101905823,0.13498108088970184,-0.0962248295545578,-0.041698358952999115,-0.9624313712120056,-1.9403342008590698,0.0,0.0,0.3475114405155182,-3.6666882038116455,-0.03896843641996384,-0.24981792271137238,-0.1333407610654831,0.7173547148704529,-0.005764399189502001,0.020255113020539284,-0.04556895047426224,0.0110096400603652,0.43138572573661804,-0.09126075357198715,-0.4089645445346832,-0.022032087668776512,0.04308829829096794,-0.1856641173362732,-5.044183254241943,-19.578575134277344,0.5224999785423279,-0.8526393175125122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,0.9954922199249268,0.5,0.0,0.0,-3.2421064376831055,-0.0003632623120211065,-0.08533819019794464,0.0,-0.37547004222869873,0.0,-8.931608924678258e-11,-9.701670716788513e-11,19.517019271850586,-0.5743370652198792,-66.54244232177734,-2.1038389205932617,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,8.0,-0.05420077219605446,0.0,31.905475616455078,0.15000000596046448,-4.1477762890984593e-10,-3.889643052090719e-10,6.668691640565605e-12,3.7818264145284e-12,-1.8299771420426936e-11,108.74824523925781,-2.2888017869870936e-11,0.1349726766347885,-0.22645778954029083,0.1534658819437027,-0.09781293570995331,0.03735547885298729,-0.9655023813247681,-1.9403342008590698,0.0,0.0,0.35401397943496704,-3.687488317489624,-0.05940372496843338,-0.16826020181179047,-0.1426118165254593,0.6434938907623291,0.002382601611316204,-0.027673710137605667,-0.09700057655572891,-0.07118194550275803,0.4100434482097626,-0.0506771020591259,-0.4125344753265381,-0.013426393270492554,-0.0298223365098238,-0.12729555368423462,-7.942995548248291,-19.927837371826172,0.3826831579208374,-0.9238796830177307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,0.9759097099304199,0.5,0.0,0.0,-3.2573654651641846,-0.0006701944512315094,-0.075520820915699,0.0,-0.37584900856018066,0.0,-9.187708926994276e-11,-9.701670716788513e-11,19.550758361816406,-0.45480796694755554,-66.54244232177734,-2.1038389205932617,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,8.0,-0.06746190041303635,0.0,27.338855743408203,0.15000000596046448,-4.181344159803757e-10,-3.8903688603930675e-10,5.56067995469145e-12,3.768472079529461e-12,-1.494302771798406e-11,93.82230377197266,-2.2815440509083018e-11,0.1133861392736435,0.031453341245651245,-0.07759422063827515,-0.015279091894626617,-0.0011116117238998413,-0.999592661857605,-1.9403342008590698,0.0,0.0,0.34834179282188416,-3.7014455795288086,-0.058333612978458405,-0.08763959258794785,-0.1742704063653946,0.5521580576896667,-0.008919572457671165,-0.022245991975069046,-0.13659770786762238,-0.027074351906776428,0.2665780186653137,-0.09722848981618881,-0.31397613883018494,-0.026290863752365112,-0.01868193782866001,-0.15220656991004944,-10.673567771911621,-20.23656463623047,0.2334468513727188,-0.9723695516586304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,0.8950400948524475,0.5,0.0,0.0,-3.217947483062744,-0.1311475783586502,-0.07019785046577454,0.0,-0.3753284215927124,0.0,-8.567205972420666e-11,-9.701670716788513e-11,17.962068557739258,-0.3967296779155731,-66.54244232177734,-2.1038389205932617,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,8.0,0.0,0.0,0.0,0.15000000596046448,-4.194135871937732e-10,-3.8917025158013985e-10,4.8342900862974325e-12,4.05265534672572e-12,-1.3663816605946622e-11,0.0,-2.268204547795083e-11,0.037523820996284485,-0.16003228724002838,0.11883582174777985,-0.0772891491651535,0.0042158812284469604,-0.9940268993377686,-1.9403342008590698,0.0,0.0,0.34194856882095337,-3.726945638656616,-0.060985878109931946,-0.08320324867963791,-0.18942749500274658,0.4994109869003296,-0.0009272033348679543,-0.01209313329309225,-0.08269739896059036,-0.05437802895903587,-0.04808459058403969,-0.06148799881339073,-0.3687327802181244,-0.037581395357847214,-0.07084546238183975,-0.19918997585773468,-13.289209365844727,-20.652828216552734,0.07845865935087204,-0.9969173669815063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,0.6445046067237854,0.5,0.0,0.0,-3.204680919647217,-0.010480093769729137,-0.045870449393987656,0.0,-0.3749106526374817,0.0,-7.377128075081174e-11,-9.701670716788513e-11,12.876354217529297,-0.3952884078025818,-66.54244232177734,-1.474761962890625,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,8.0,-0.5099892616271973,0.0,13.14698314666748,0.15000000596046448,-4.194263547585564e-10,-3.8901606935759503e-10,4.818554409646847e-12,4.778631049889848e-12,-1.3651085470356428e-11,86.45606231689453,-7.139101115827273e-11,-0.12295018881559372,0.24768619239330292,-0.013570651412010193,-0.08687717467546463,-0.031556107103824615,-0.9978959560394287,-1.9403342008590698,0.0,0.0,0.35636574029922485,-3.734691619873047,-0.05012422800064087,-0.09213977307081223,-0.19921980798244476,0.4790235757827759,-0.006632390432059765,0.01499476470053196,-0.04875219985842705,-0.02600986324250698,-0.03352057933807373,-0.07747580856084824,0.040361225605010986,-0.007595303934067488,-0.10355287790298462,-0.2823989689350128,-15.164990425109863,-19.623023986816406,-0.07845769077539444,-0.9969174265861511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,0.3355962038040161,0.5,0.0,0.0,-3.219867467880249,-0.00030513692763634026,-0.002998044714331627,0.0,-0.37502264976501465,0.0,-5.6235117257275036e-11,-9.701670716788513e-11,5.768094539642334,-0.4007242023944855,-66.54244232177734,-1.474761962890625,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,8.0,-0.17564411461353302,0.0,27.338727951049805,0.15000000596046448,-4.195498115588947e-10,-3.887828392556969e-10,4.8579230915724025e-12,5.7156814003977985e-12,-1.3527583567207735e-11,180.85569763183594,-7.162425513795867e-11,0.009186580777168274,0.941181480884552,0.04820629954338074,-0.016032196581363678,0.02476390078663826,-0.9761866927146912,-1.9403342008590698,0.0,0.0,0.3379407525062561,-3.7462260723114014,-0.044319286942481995,-0.09850671142339706,-0.24040663242340088,0.45752203464508057,-0.003883649595081806,0.012501782737672329,-0.06444074213504791,0.119916632771492,-0.09694322943687439,-0.22921884059906006,-0.08350197970867157,0.031071556732058525,-0.19006213545799255,-0.3005082309246063,-15.400826454162598,-20.109207153320312,-0.2334459125995636,-0.9723697900772095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,0.33345502614974976,0.5,0.0,0.0,-3.2110414505004883,-0.00022293349320534617,-0.0003129733959212899,0.0,-0.37501829862594604,0.0,-4.470981224136139e-11,-9.701670716788513e-11,3.6100614070892334,-0.4027833640575409,-66.54244232177734,-1.474761962890625,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,8.0,-0.21677638590335846,0.0,31.90542984008789,0.15000000596046448,-4.196787362076293e-10,-3.890295585673442e-10,4.898277096432313e-12,6.5806145255198345e-12,-1.3398695347666134e-11,212.36891174316406,-7.137756358188696e-11,0.061513856053352356,0.9272440075874329,-0.051079362630844116,-0.01462879404425621,-0.028341522440314293,-0.9607707858085632,-1.9403342008590698,0.0,0.0,0.33996066451072693,-3.7615773677825928,-0.029552912339568138,-0.11451419442892075,-0.26838943362236023,0.43662312626838684,0.009161839261651039,0.026488889008760452,-0.0012218266492709517,0.10165634006261826,-0.05758974701166153,-0.15119123458862305,-0.16971908509731293,-0.0045991926454007626,-0.1841701865196228,-0.3206115961074829,-15.23555850982666,-20.168746948242188,-0.38268226385116577,-0.9238800406455994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,0.4500727653503418,0.5,0.0,0.0,-3.2115514278411865,-0.00023088807938620448,-0.0018058228306472301,0.0,-0.37505295872688293,0.0,-4.770747685789445e-11,-9.701670716788513e-11,4.805812358856201,-0.3876942992210388,-66.54244232177734,-1.474761962890625,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,8.0,-0.28996631503105164,0.0,33.62110900878906,0.15000000596046448,-4.1981626508480474e-10,-3.8988812178786247e-10,4.934455621885547e-12,7.249178254203903e-12,-1.3261175144108073e-11,225.27545166015625,-7.05189726057931e-11,-0.1411501169204712,0.45228421688079834,-0.008792862296104431,-0.01295461505651474,0.030952434986829758,-0.982904851436615,-1.9403342008590698,0.0,0.0,0.33457180857658386,-3.7634921073913574,-0.017368722707033157,-0.12193836271762848,-0.2855410873889923,0.39151281118392944,0.0008182395249605179,-0.06690631061792374,-0.09458911418914795,0.010684067383408546,-0.02857835963368416,-0.11829793453216553,-0.15616145730018616,0.027574706822633743,-0.16777919232845306,-0.3037119209766388,-14.81136417388916,-20.159408569335938,-0.5224959254264832,-0.8526418209075928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,0.5982357263565063,0.5,0.0,0.0,-3.2102930545806885,-6.235591717995703e-05,-0.021678457036614418,0.0,-0.3749898076057434,0.0,-5.5876095417239924e-11,-9.701670716788513e-11,7.589898109436035,-0.35379764437675476,-66.54244232177734,-1.474761962890625,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,8.0,-0.2530205249786377,0.0,34.40550994873047,0.15000000596046448,-4.1996531252586067e-10,-3.91422699808075e-10,4.970772491535991e-12,7.645472796524722e-12,-1.3112116427349552e-11,232.183837890625,-6.898438764668668e-11,0.02960824966430664,0.05916406214237213,0.1973424106836319,-0.004025299102067947,0.01735362783074379,-1.0171918869018555,-1.9403342008590698,0.0,0.0,0.32023531198501587,-3.772562265396118,-0.01017013005912304,-0.12935160100460052,-0.3032430112361908,0.34851768612861633,-0.00717514380812645,-0.01590588130056858,-0.022031759843230247,0.018232882022857666,0.048231225460767746,0.03876802325248718,-0.2615382671356201,-0.04730936884880066,-0.14002355933189392,-0.2724999487400055,-14.692131042480469,-18.69247817993164,-0.6494472026824951,-0.7604067325592041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,0.7283845543861389,0.5,0.0,0.0,-3.208291530609131,-0.00026154774241149426,-0.011963294818997383,0.0,-0.3750467300415039,0.0,-6.425414367239313e-11,-9.701670716788513e-11,10.874059677124023,-0.30387547612190247,-66.54244232177734,-1.474761962890625,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,8.0,-0.33145302534103394,0.0,34.81588363647461,0.15000000596046448,-4.2010150913540656e-10,-3.936030390505607e-10,4.997471186873881e-12,7.762677653455619e-12,-1.2975931093506254e-11,236.50274658203125,-6.680407615977657e-11,-0.0071903616189956665,0.01975022256374359,-0.1843671351671219,-0.011641409248113632,0.0016393475234508514,-1.0039111375808716,-1.9403342008590698,0.0,0.0,0.32543906569480896,-3.786447763442993,-0.019005365669727325,-0.10774988681077957,-0.28194257616996765,0.30818819999694824,0.0014323210343718529,-0.06565774977207184,-0.03177877888083458,-0.015652913600206375,0.08189499378204346,0.03164076805114746,-0.1909940093755722,0.03190406784415245,-0.10615219175815582,-0.23100624978542328,-14.437992095947266,-17.629993438720703,-0.7604039907455444,-0.6494503021240234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,0.7245228886604309,0.5,0.0,0.0,-3.2052979469299316,-0.0006212280131876469,-0.01363661140203476,0.0,-0.37501657009124756,0.0,-6.877458325060815e-11,-9.701670716788513e-11,12.128523826599121,-0.24859312176704407,-66.54244232177734,-1.474761962890625,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,8.0,-0.29224488139152527,0.0,35.048702239990234,0.15000000596046448,-4.202544423570487e-10,-3.9626324443986505e-10,5.022895294137797e-12,7.690085547518155e-12,-1.2822962310032882e-11,239.8486328125,-6.414386383157833e-11,-0.13730037212371826,-0.2567322552204132,-0.08176683634519577,-0.06035546213388443,0.017991315573453903,-1.0132468938827515,-1.9403342008590698,0.0,0.0,0.31926190853118896,-3.8067617416381836,-0.02469707652926445,-0.10670705884695053,-0.27106210589408875,0.2512773871421814,-0.0016445573419332504,0.026158779859542847,-0.09378670901060104,-0.027285585179924965,0.07298576831817627,0.146015927195549,-0.25637102127075195,-0.03996136412024498,-0.08291354775428772,-0.20735427737236023,-13.840465545654297,-16.627235412597656,-0.8526396155357361,-0.5224994421005249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
