step,track_lin_vel_xy_exp,track_ang_vel_z_exp,lin_vel_z_l2,ang_vel_xy_l2,dof_torques_l2,dof_acc_l2,action_rate_l2,flat_orientation_l2,dof_pos_limits,termination_penalty,curr_vel,cmd_vel_given,track_lin_vel_xy,joint_angles,joint_symmetry_reward,stride_consistency,torso_orientation,phase_contact,phase_contact_per_cycle,alternation_contact,progressive_step,foot_cycle_sym,symmetric_foot_airtime,feet_no_slip_condition,com_step_reward,paper_cycle_reward,alive,curr_x_L,curr_x_R,curr_z_L,curr_z_R,left_target,rcs_phase_with_place,right_target,policy[0],policy[1],policy[2],policy[3],policy[4],policy[5],policy[6],policy[7],policy[8],policy[9],policy[10],policy[11],policy[12],policy[13],policy[14],policy[15],policy[16],policy[17],policy[18],policy[19],policy[20],policy[21],policy[22],policy[23],policy[24],policy[25],policy[26],policy[27],policy[28],critic[0],critic[1],critic[2],critic[3],critic[4],critic[5],critic[6],critic[7],critic[8],critic[9],critic[10],critic[11],critic[12],critic[13],critic[14],critic[15],critic[16],critic[17],critic[18],critic[19],critic[20],critic[21],critic[22],critic[23],critic[24],critic[25],critic[26],critic[27],critic[28],critic[29],critic[30],critic[31]
114,0.0009292967733927071,0.5,0.0,0.0,-4.980273723602295,-0.0028648213483393192,-10.869115829467773,0.0,-0.3750012516975403,0.0,2.542461380317107e-11,-1.30057145608653e-10,2.400823541393038e-05,-0.25483056902885437,-38.169708251953125,-0.9320639967918396,0.4000000059604645,0.0,0.0,4.0,-2.2384138107299805,0.0,-8.0,0.0,0.0,0.0,0.15000000596046448,-3.4827064843145905e-11,-3.429469208615643e-11,3.5720312124842835e-11,3.46872877643456e-11,-1.1237215151449487e-11,0.0,-7.298186360804593e-12,0.1486624926328659,-0.10049879550933838,-0.03004823625087738,0.039511580020189285,-0.04030176252126694,-0.9625922441482544,-2.6011428833007812,0.0,0.0,0.028144096955657005,0.02250041626393795,0.09163475781679153,-0.2309117168188095,-0.07615414261817932,0.3036360740661621,0.0056764110922813416,0.07445632666349411,-0.0392342209815979,-0.01344707328826189,-0.37332504987716675,0.30076858401298523,0.3816252648830414,0.043599314987659454,-2.8481945991516113,0.17545944452285767,56.80278778076172,-90.24748992919922,-0.6494489312171936,0.7604051828384399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,0.0018186896340921521,0.5,0.0,0.0,-4.830191135406494,-0.00016879659960977733,-10.149819374084473,0.0,-0.3749999701976776,0.0,-5.539439349930286e-13,-1.30057145608653e-10,0.0006916944403201342,-0.34914180636405945,-38.169708251953125,-0.9320639967918396,0.4000000059604645,0.0,0.0,4.0,-2.2384138107299805,0.0,-8.0,0.0,0.0,0.0,0.15000000596046448,-3.1543084116902875e-11,-4.014966137333431e-11,3.4787180080986246e-11,3.3513188751888023e-11,-1.4521199347139468e-11,0.0,-1.4432162062649745e-12,0.18566234409809113,-0.331912636756897,-0.07661443948745728,0.07529422640800476,0.004124458879232407,-0.9562137722969055,-2.6011428833007812,0.0,0.0,0.027248820289969444,0.01921604946255684,0.08124437183141708,-0.2965069115161896,0.012219037860631943,0.38526710867881775,-0.005922526586800814,0.08127687126398087,0.032031502574682236,-0.0274354200810194,-0.37916526198387146,0.42419394850730896,0.38309651613235474,-0.033438634127378464,-3.8303515911102295,0.240886852145195,78.2923355102539,-113.74668884277344,-0.5224995017051697,0.8526395559310913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,0.0009545469656586647,0.5,0.0,0.0,-4.8151092529296875,-0.0005556318210437894,-10.4806489944458,0.0,-0.37494152784347534,0.0,-1.958244981101198e-12,-1.30057145608653e-10,0.0005747663672082126,-0.49762874841690063,-38.169708251953125,-0.9320639967918396,0.4000000059604645,0.0,0.0,4.0,-2.2384138107299805,0.0,-8.0,0.0,0.0,0.0,0.15000000596046448,-2.8067673185638853e-11,-4.609942982902737e-11,3.366407846927544e-11,3.233713991024345e-11,-1.79966059415948e-11,0.0,4.506552249428086e-12,0.05853603780269623,0.14370392262935638,0.148504838347435,0.04305994138121605,-0.04566359519958496,-0.9473163485527039,-2.6011428833007812,0.0,0.0,0.056231625378131866,0.027366003021597862,0.07334083318710327,-0.37641170620918274,0.08375135064125061,0.4801430106163025,-0.004344965796917677,0.13993299007415771,-0.0032299102749675512,-0.01834726147353649,-0.35939162969589233,0.3490450084209442,0.41823697090148926,-0.023500999435782433,-4.354798316955566,0.20662562549114227,106.06278991699219,-130.37770080566406,-0.3826844096183777,0.9238791465759277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,3.223017120035365e-05,0.5,0.0,0.0,-4.942422866821289,-0.003142911707982421,-12.447096824645996,0.0,-0.3748171627521515,0.0,1.3375578422625267e-11,-1.30057145608653e-10,1.8070766600430943e-05,-0.6581844091415405,-38.169708251953125,-0.9320639967918396,0.4000000059604645,0.0,0.0,4.0,-2.2384138107299805,0.0,-8.0,0.0,0.0,0.0,0.15000000596046448,-2.5753232879566212e-11,-5.0070430440696256e-11,3.228121936427186e-11,3.072572751783298e-11,-2.0311049717114393e-11,0.0,8.477551126373495e-12,0.10685624182224274,1.1361443996429443,-0.021685615181922913,0.07807645201683044,-0.03489042818546295,-1.0228500366210938,-2.6011428833007812,0.0,0.0,0.08529200404882431,0.023926323279738426,0.09892300516366959,-0.45027199387550354,0.12389879673719406,0.5521055459976196,-0.006111646071076393,0.14180639386177063,0.011038506403565407,0.05317108705639839,-0.35642316937446594,0.056656815111637115,0.31385529041290283,0.019119633361697197,-4.288747310638428,0.04569007083773613,140.49708557128906,-138.05616760253906,-0.23344634473323822,0.9723696708679199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,4.7085634946597565e-08,0.5,0.0,0.0,-5.44971227645874,-0.003830443136394024,-10.805071830749512,0.0,-0.3749677240848541,0.0,4.85719971188292e-11,-1.30057145608653e-10,5.674892555873612e-09,-0.7951332330703735,-38.169708251953125,-0.9320639967918396,0.0,0.0,0.0,4.0,-2.2384138107299805,0.0,-8.0,0.0,0.0,0.0,0.15000000596046448,-2.627218581574553e-11,-4.9679996227958156e-11,3.053963332222409e-11,2.7914082503799342e-11,-1.97920950462116e-11,0.0,8.087116913635395e-12,0.15066973865032196,2.369896411895752,0.05733765661716461,0.10497243702411652,0.019113589078187943,-0.9569371342658997,-2.6011428833007812,0.0,0.0,0.09815368801355362,0.035641834139823914,0.13321861624717712,-0.5374210476875305,0.06798505038022995,0.6056538820266724,0.004529373720288277,0.14503911137580872,0.09350533783435822,0.21845129132270813,-0.4087476432323456,-0.3918702304363251,0.36566025018692017,0.03659164533019066,-4.011019706726074,-0.3743620812892914,173.01593017578125,-133.2834930419922,-0.07846003025770187,0.9969172477722168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,5.268605463015774e-08,0.5,0.0,0.0,-5.883514881134033,-3.6714085581479594e-05,-4.450726509094238,0.0,-0.37499991059303284,0.0,7.504221549714529e-11,-1.30057145608653e-10,7.910543053935015e-11,-0.9902492165565491,-39.4729118347168,-0.9320639967918396,0.0,0.0,0.0,4.0,-2.2384138107299805,0.0,8.0,0.0,0.0,0.0,0.15000000596046448,-2.8071954483177564e-11,-4.8039426603363466e-11,2.8637335558467925e-11,2.4549822244535058e-11,-5.2053163862586516e-11,0.0,6.44654945744505e-12,-0.15519239008426666,2.2580738067626953,0.03967103362083435,0.1550012081861496,0.029129397124052048,-0.9538074731826782,-2.6011428833007812,0.0,0.0,0.13180889189243317,0.05838603526353836,0.17955662310123444,-0.6255386471748352,-0.019130025058984756,0.6899783611297607,-0.001669216901063919,0.14038150012493134,0.039372678846120834,0.22130227088928223,-0.3616340756416321,-0.3610888719558716,0.44860249757766724,-0.029552800580859184,-3.880011558532715,-0.5286793112754822,189.42762756347656,-120.02876281738281,0.07845822721719742,0.9969173669815063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,5.975454797635393e-08,0.5,0.0,0.0,-5.388535976409912,-3.663531242636964e-05,-3.0476903915405273,0.0,-0.3749999701976776,0.0,7.432301996068702e-11,-1.30057145608653e-10,9.54938142450068e-11,-1.2591289281845093,-39.4729118347168,-0.9320639967918396,0.0,0.0,0.0,4.0,-2.2384138107299805,0.0,8.0,0.0,0.0,0.0,0.15000000596046448,-2.986004499216932e-11,-4.638107259369306e-11,2.6502994243671196e-11,2.0898878114183894e-11,-5.0265069884147806e-11,0.0,4.788196315136384e-12,-0.062114208936691284,2.5608677864074707,-0.07411366701126099,0.24020768702030182,-0.016287703067064285,-0.9642868638038635,-2.6011428833007812,0.0,0.0,0.16898366808891296,0.08183930814266205,0.23397648334503174,-0.6914772391319275,-0.09070079773664474,0.7634109854698181,-0.0033118552528321743,0.18452826142311096,0.04017683491110802,0.2606390714645386,-0.4003017842769623,-0.3616979122161865,0.37169843912124634,0.020312970504164696,-3.753139019012451,-0.5221208930015564,189.97633361816406,-102.58021545410156,0.23344457149505615,0.9723700881004333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,6.981180433740519e-08,0.5,0.0,0.0,-4.938083171844482,-3.6529087083181366e-05,-4.9977006912231445,0.0,-0.37499991059303284,0.0,7.34785357558998e-11,-1.30057145608653e-10,1.1953714407209048e-10,-1.5817897319793701,-39.4729118347168,-0.9320639967918396,-4.0,0.0,0.0,4.0,-2.2384138107299805,0.0,8.0,0.0,0.0,0.0,0.15000000596046448,-3.1629674573929734e-11,-4.470747036466882e-11,2.4134711590351188e-11,1.6961451340669065e-11,-4.8495440302387394e-11,0.0,3.114593001909971e-12,-0.12449105083942413,2.2779040336608887,-0.1267310082912445,0.30801236629486084,-0.026306359097361565,-0.9141188263893127,-2.6011428833007812,0.0,0.0,0.222116157412529,0.08317051082849503,0.2771645188331604,-0.774493396282196,-0.17404140532016754,0.8559852242469788,0.007892599329352379,0.24681894481182098,0.043542053550481796,0.2710855007171631,-0.40163660049438477,-0.43839511275291443,0.40294885635375977,-0.003483420703560114,-3.5706071853637695,-0.4770415425300598,177.5646209716797,-83.98763275146484,0.382682740688324,0.9238798022270203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,8.397525164127728e-08,0.5,0.0,0.0,-4.820150375366211,-3.640396971604787e-05,-6.891297340393066,0.0,-0.3749999701976776,0.0,7.244872757272702e-11,-1.30057145608653e-10,1.5666086483623332e-10,-1.9604541063308716,-39.4729118347168,-0.9320639967918396,-4.0,0.0,0.0,4.0,-2.2384138107299805,0.0,8.0,0.0,0.0,0.0,0.15000000596046448,-3.337544129955461e-11,-4.301974748655013e-11,2.1529975718914685e-11,1.2737221000147514e-11,-4.674967704620947e-11,0.0,1.4268696901104105e-12,-0.19791950285434723,2.5107271671295166,-0.1736697554588318,0.31454724073410034,0.021072309464216232,-0.9841733574867249,-2.6011428833007812,0.0,0.0,0.26763948798179626,0.10469687730073929,0.3378461003303528,-0.856967031955719,-0.2581494450569153,0.925835371017456,0.002629302442073822,0.20295687019824982,0.05745410919189453,0.2451348751783371,-0.3585677742958069,-0.4317702353000641,0.4006013870239258,-0.006684637162834406,-3.2296218872070312,-0.484430193901062,156.7377166748047,-68.01097869873047,0.5224980115890503,0.8526405096054077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,1.6722243856293062e-07,0.5,0.0,0.0,-4.803445339202881,-0.00032559173996560276,-8.017844200134277,0.0,-0.3750004470348358,0.0,7.00393146257916e-11,-1.30057145608653e-10,3.3626013085097384e-10,-2.403602123260498,-39.4729118347168,-0.9320639967918396,-4.0,0.0,0.0,4.0,-2.2384138107299805,0.0,8.0,0.0,0.0,0.0,0.15000000596046448,-3.507161575044826e-11,-4.1359773245153164e-11,1.868391726056462e-11,8.225007480655577e-12,-4.505349912586887e-11,0.0,-2.3310482233709906e-13,0.19789107143878937,2.3557372093200684,-0.19565507769584656,0.3616962432861328,-0.03954041004180908,-0.9688695073127747,-2.6011428833007812,0.0,0.0,0.325817346572876,0.11465330421924591,0.3810674250125885,-0.939039409160614,-0.3337130844593048,1.0119138956069946,0.0018398594111204147,0.3001874089241028,0.03817806392908096,0.268630713224411,-0.44096165895462036,-0.3505858778953552,0.3849220275878906,-0.008040434680879116,-2.7710890769958496,-0.49622100591659546,131.82974243164062,-54.55115509033203,0.6494475603103638,0.7604063749313354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,4.400432795925724e-11,0.5,0.0,0.0,-4.807549476623535,-0.45498496294021606,-6.206693172454834,0.0,-0.3597550392150879,0.0,8.611455992735273e-11,-1.30057145608653e-10,3.1489887737309874e-13,-2.885099411010742,-39.4729118347168,-7.069601058959961,-4.0,0.0,0.0,4.0,0.0,0.0,8.0,-0.028617385774850845,0.0,34.815887451171875,0.15000000596046448,-3.6458541047279525e-11,-4.0241410897978724e-11,1.5791475765913887e-11,3.847190795103206e-12,-4.36665738290376e-11,336.7713317871094,-1.3514666816205612e-12,0.16514761745929718,3.746953248977661,0.09765972197055817,0.4334755539894104,0.009469304233789444,-0.8919324278831482,-2.6011428833007812,0.0,0.0,0.38234037160873413,0.12412618845701218,0.42491939663887024,-1.0278537273406982,-0.4179813861846924,1.0815597772598267,-0.00025946833193302155,0.10092903673648834,0.1383189857006073,0.39913660287857056,-0.3438391387462616,-0.40187740325927734,-0.20795567333698273,-0.12075431644916534,-2.309962749481201,-0.5496009588241577,108.62870025634766,-45.486637115478516,0.7604056000709534,0.6494484543800354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,2.598230519623712e-10,0.5,0.0,0.0,-4.877292156219482,-0.0005796881159767509,-7.413785934448242,0.0,-0.37667202949523926,0.0,1.1040181269184046e-10,-1.30057145608653e-10,7.039942816932298e-15,-3.482924699783325,-39.4729118347168,-7.069601058959961,-4.0,0.0,0.0,4.0,0.0,0.0,8.0,-0.005041757132858038,0.0,35.048702239990234,0.15000000596046448,-3.922277780343819e-11,-4.027468289424796e-11,1.75299393057049e-11,3.849856631404913e-12,-4.090234054232589e-11,339.06964111328125,-1.3181954442928467e-12,0.097357377409935,3.017246723175049,0.06378866732120514,0.5143125653266907,-0.039280060678720474,-0.8789570331573486,-2.6011428833007812,0.0,0.0,0.3961980640888214,0.1535634696483612,0.4931427240371704,-1.1094214916229248,-0.49504655599594116,1.1538320779800415,0.0044266171753406525,0.1033061072230339,0.1304195523262024,0.3473975360393524,-0.4388679563999176,-0.3340623080730438,0.4136953353881836,0.007724189665168524,-1.7256429195404053,-0.5609530806541443,83.29106140136719,-35.534698486328125,0.85263991355896,0.5224989652633667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,2.573196127286792e-07,0.5,0.0,0.0,-3.313023328781128,-0.0031252792105078697,-3.521515130996704,0.0,-0.541511058807373,0.0,8.878719981453287e-11,-1.30057145608653e-10,1.727695243813887e-11,-3.9541244506835938,-39.4729118347168,-7.069601058959961,-4.0,0.0,0.0,4.0,0.0,0.0,8.0,-3.450926305959001e-05,0.0,35.18500518798828,0.15000000596046448,-4.26784545204395e-11,-4.027959910057888e-11,1.9358556424542428e-11,3.8540928261332486e-12,-3.7446660355877626e-11,340.3748779296875,-1.3132810811056217e-12,0.050487443804740906,1.6481435298919678,0.003998070955276489,0.4838617444038391,0.011585697531700134,-0.905560314655304,-2.6011428833007812,0.0,0.0,0.39762184023857117,0.1730094701051712,0.5357189178466797,-1.1255310773849487,-0.5291981101036072,1.2444335222244263,0.010081028565764427,0.07719580084085464,0.10683941841125488,0.17182044684886932,0.009003675542771816,-0.117234967648983,0.4142397940158844,0.027428854256868362,-1.0680981874465942,-0.6456758975982666,64.96470642089844,-31.552654266357422,0.9238793849945068,0.38268381357192993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,8.499904652126133e-05,0.5,0.0,0.0,-4.031160831451416,-0.0004097036726307124,-2.4099202156066895,0.0,-0.37284302711486816,0.0,4.8030544819166465e-11,-1.30057145608653e-10,3.017217409251316e-07,-4.062485694885254,-39.4729118347168,-7.069601058959961,-4.0,0.0,0.0,4.0,0.0,0.0,8.0,-0.007158806547522545,0.0,35.2618408203125,0.15000000596046448,-4.8947429442947055e-11,-4.025527827744568e-11,2.1771169936291024e-11,3.855638464750344e-12,-3.1177688902817025e-11,341.0660400390625,-1.3375997358344716e-12,-0.06349706649780273,-0.08205423504114151,0.0894840806722641,0.4644017219543457,-0.011199194937944412,-0.8290470242500305,-2.6011428833007812,0.0,0.0,0.4007512927055359,0.17443308234214783,0.5466641187667847,-1.0570857524871826,-0.5368193984031677,1.313106894493103,0.0082070492208004,-0.033791858702898026,0.05291096121072769,-0.028398422524333,0.3608686029911041,0.022733701393008232,0.3971078395843506,-0.021297777071595192,-0.6026961207389832,-0.5532320737838745,50.01995849609375,-27.378761291503906,0.9723698496818542,0.23344571888446808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,1.6173631593119353e-05,0.5,0.0,0.0,-4.5111494064331055,-0.00034116528695449233,-1.6975507736206055,0.0,-0.37302738428115845,0.0,2.8217584518985817e-11,-1.30057145608653e-10,1.888754241008428e-06,-4.2584147453308105,-39.4729118347168,-7.069601058959961,-4.0,0.0,0.0,4.0,0.0,0.0,8.0,-0.002881607972085476,0.0,35.29669952392578,0.15000000596046448,-5.602250954805932e-11,-4.023588059953731e-11,2.5413322488065937e-11,3.855453283019283e-12,-2.410260532825781e-11,341.3685302734375,-1.3569980642641477e-12,0.07091550529003143,0.39329272508621216,0.13860149681568146,0.521403431892395,0.004815109074115753,-0.8732127547264099,-2.6011428833007812,0.0,0.0,0.40143635869026184,0.18041065335273743,0.5493562817573547,-0.9959226250648499,-0.52001953125,1.3841378688812256,-0.008517792448401451,0.03661264851689339,0.05051002651453018,0.03068709932267666,0.3977678716182709,-0.02763894759118557,0.3414399325847626,-0.01745428517460823,-0.44758427143096924,-0.5789223909378052,37.64581298828125,-23.303115844726562,0.9969173073768616,0.07845938950777054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,5.598254119831836e-06,0.5,0.0,0.0,-3.7321269512176514,-8.503864228259772e-05,-3.1617343425750732,0.0,-0.5744433403015137,0.0,3.9136936746952955e-11,-1.30057145608653e-10,2.4366920570173534e-07,-4.578554630279541,-39.4729118347168,-7.069601058959961,-4.0,0.0,0.0,4.0,0.0,0.0,8.0,-0.0016035072039812803,0.0,35.29669952392578,0.15000000596046448,-6.295689664037596e-11,-4.02241399910519e-11,3.020948768917009e-11,3.855086822684983e-12,-1.7168223440111596e-11,341.3486022949219,-1.3687372632867345e-12,0.15539248287677765,0.5680450201034546,0.15481866896152496,0.5178320407867432,-0.003681458532810211,-0.8853472471237183,-2.6011428833007812,0.0,0.0,0.40063753724098206,0.19677051901817322,0.5553116798400879,-0.9134106040000916,-0.5252058506011963,1.460096836090088,0.0035191280767321587,-0.0169761274009943,0.023310864344239235,0.028690850362181664,0.35813114047050476,-0.08013565838336945,0.4003642201423645,0.01498723030090332,-0.49608469009399414,-0.5711677074432373,22.34899139404297,-14.237893104553223,0.9969173669815063,-0.07845886051654816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,1.8433796640238143e-06,0.5,0.0,0.0,-3.334850788116455,-0.0016085654497146606,-8.452617645263672,0.0,0.0,0.0,4.694243604941306e-11,-1.30057145608653e-10,4.43149836826251e-08,-3.970592498779297,-39.4729118347168,-7.069601058959961,-4.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.15000000596046448,-6.654977957598618e-11,-4.404437578542364e-11,2.95539322181515e-11,4.0560614762708e-12,-1.35753387697779e-11,0.0,2.451500374228699e-12,-0.12544874846935272,0.7840722799301147,0.06631506979465485,0.5840733051300049,0.0019060894846916199,-0.8476399183273315,-2.6011428833007812,0.0,0.0,0.4035415053367615,0.20429353415966034,0.5646280646324158,-0.8434759974479675,-0.5497210025787354,1.389419674873352,0.10013817995786667,0.017100894823670387,0.019934965297579765,0.1170678362250328,0.34140387177467346,-0.07764267176389694,-0.39117032289505005,0.5077125430107117,-0.7678709030151367,-0.5062217712402344,-1.881309151649475,1.8268585205078125,0.9723699688911438,-0.2334451973438263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,7.232025467374115e-08,0.5,0.0,0.0,-3.957021713256836,-0.007312835659831762,-61.08615493774414,0.0,0.0,0.0,6.005227565220039e-11,-1.30057145608653e-10,1.125860293882397e-09,-3.6146647930145264,-39.4729118347168,-7.069601058959961,-4.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.15000000596046448,-6.722773726597353e-11,-5.056732463315505e-11,2.7469472876906487e-11,4.608011455048411e-12,-1.28973845492375e-11,0.0,8.974444451470553e-12,-0.1851242482662201,1.7336711883544922,-0.1181834265589714,0.5666685700416565,0.0434531606733799,-0.8647232055664062,-2.6011428833007812,0.0,0.0,0.41259607672691345,0.20408816635608673,0.6026604175567627,-0.8341638445854187,-0.5411170125007629,1.3256289958953857,0.18068918585777283,0.08731324970722198,0.039682675153017044,0.2124456912279129,-0.20552654564380646,0.14258818328380585,-0.3703572154045105,0.4076574742794037,-1.0816675424575806,-0.3360326588153839,-66.67656707763672,45.5311279296875,0.9238795638084412,-0.38268333673477173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,0.0005951648927293718,0.5,0.0,0.0,-5.8016037940979,-3.295030910521746e-05,-70.86012268066406,0.0,0.0,0.0,4.609349360529258e-11,-1.30057145608653e-10,1.2654520560317906e-06,-3.084089517593384,-39.4729118347168,-7.069601058959961,-4.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.15000000596046448,-6.800977142562559e-11,-5.912697415011436e-11,2.478567698305234e-11,5.7944369788454075e-12,-1.2115341715968064e-11,0.0,1.753409570315334e-11,0.1460467427968979,-0.6943278312683105,0.10684777796268463,0.5693594813346863,-0.0323224775493145,-0.8202871084213257,-2.6011428833007812,0.0,0.0,0.43251726031303406,0.20593079924583435,0.5910605192184448,-0.7747252583503723,-0.4676075875759125,1.2291430234909058,0.2785539925098419,0.015317821875214577,0.02473720908164978,-0.12195505201816559,0.3543878495693207,0.4200188219547272,-0.3835938274860382,0.5142982006072998,-0.11630814522504807,0.024973135441541672,-145.9882354736328,73.71994018554688,0.8526402115821838,-0.5224985480308533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,0.0004882921930402517,0.5,0.0,0.0,-4.805872440338135,-0.00046676196507178247,-65.07591247558594,0.0,0.0,0.0,6.923959669502544e-12,-1.30057145608653e-10,0.0001517147320555523,-2.6337695121765137,-39.4729118347168,-7.069601058959961,-4.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.15000000596046448,-6.922667300512941e-11,-6.694932802586706e-11,2.201712596960892e-11,7.659756509625915e-12,-1.0898447075358142e-11,0.0,2.535644784418256e-11,0.0982072502374649,-0.8385152220726013,-0.0694652646780014,0.5347208380699158,-0.0271720290184021,-0.8563103675842285,-2.6011428833007812,0.0,0.0,0.4325038194656372,0.22114330530166626,0.575015127658844,-0.6790081262588501,-0.3996475636959076,1.1523381471633911,0.3761022388935089,0.060118045657873154,0.027005493640899658,-0.12204768508672714,0.3938705623149872,0.3664388358592987,-0.42069926857948303,0.5341722369194031,-0.539347231388092,0.37151938676834106,-216.6123504638672,112.70105743408203,0.760405957698822,-0.649448037147522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,0.0007904055528342724,0.5,0.0,0.0,-5.024705410003662,-3.280182500020601e-05,-67.57363891601562,0.0,0.0,0.0,6.233522812509884e-12,-1.30057145608653e-10,0.00021109011140652,-2.272338390350342,-39.4729118347168,-7.069601058959961,-4.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.15000000596046448,-7.050492134563768e-11,-7.414173441855354e-11,1.8973130358479473e-11,1.0182742669895273e-11,-9.620189193870754e-12,0.0,3.2548855971592516e-11,0.0382809042930603,-0.9522919654846191,-0.19987374544143677,0.5398829579353333,0.04488934949040413,-0.8144286274909973,-2.6011428833007812,0.0,0.0,0.45002344250679016,0.2186274379491806,0.5638477802276611,-0.6054180264472961,-0.3095456659793854,1.0814540386199951,0.4839746952056885,0.11413011699914932,-0.020623335614800453,-0.136233851313591,0.4394540786743164,0.37778154015541077,-0.41385242342948914,0.4742678105831146,-0.2781983017921448,0.8290367722511292,-289.27178955078125,151.14183044433594,0.6494479775428772,-0.7604060173034668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,0.0009266439592465758,0.5,0.0,0.0,-5.426301002502441,-3.259562436142005e-05,-64.8332748413086,0.0,0.0,0.0,2.9761260730148953e-12,-1.30057145608653e-10,0.0003302271361462772,-1.9968125820159912,-39.4729118347168,-7.069601058959961,-4.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.15000000596046448,-7.181203548478621e-11,-8.056707384573869e-11,1.5656188151469408e-11,1.3255080193175228e-11,-8.31308372833961e-12,0.0,3.897419539877767e-11,-0.14685745537281036,-0.9481266140937805,0.12901301681995392,0.46396303176879883,0.0008365921676158905,-0.8311030268669128,-2.6011428833007812,0.0,0.0,0.4770859479904175,0.22186176478862762,0.5490562915802002,-0.5263376832008362,-0.24081332981586456,0.9900243282318115,0.5848714113235474,0.11548399925231934,0.045812930911779404,-0.07738480716943741,0.43915340304374695,0.4197256565093994,-0.35879549384117126,0.5433408617973328,-0.09784554690122604,1.3527703285217285,-360.65966796875,188.38148498535156,0.5224984288215637,-0.8526402115821838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,0.001093698083423078,0.5,0.0,0.0,-5.546591758728027,-3.230668880860321e-05,-62.45119094848633,0.0,0.0,0.0,1.447629993309163e-12,-1.30057145608653e-10,0.0004260673886165023,-1.8016934394836426,-39.4729118347168,-7.069601058959961,-4.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.15000000596046448,-7.314269329095069e-11,-8.61114859973533e-11,1.2070545951647915e-11,1.6757486023810664e-11,-6.982428090579473e-12,0.0,4.451861101983923e-11,0.03000520169734955,-1.03742253780365,-0.18863648176193237,0.5130897164344788,-0.010518241673707962,-0.8174604177474976,-2.6011428833007812,0.0,0.0,0.5066626071929932,0.20928657054901123,0.5127195119857788,-0.4575979709625244,-0.1472180038690567,0.913533627986908,0.672519326210022,0.16080419719219208,-0.0029570639599114656,-0.10005965083837509,0.35037609934806824,0.37295103073120117,-0.42694923281669617,0.527437686920166,0.005126779433339834,1.8559794425964355,-431.107177734375,224.1865692138672,0.38268324732780457,-0.9238796234130859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,0.0012955963611602783,0.5,0.0,0.0,-5.575677394866943,-3.194005330442451e-05,-53.55732345581055,0.0,0.0,0.0,-1.5167474752292992e-13,-1.30057145608653e-10,0.0005539294797927141,-1.6838759183883667,-39.4729118347168,-7.069601058959961,-4.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.15000000596046448,-7.44986225487132e-11,-9.066941641933113e-11,8.224984061888652e-12,2.0548772752815303e-11,-5.626493628646534e-12,0.0,4.9076541441817056e-11,0.18055351078510284,-0.982189953327179,-0.11603513360023499,0.4826211929321289,-0.02813858725130558,-0.8957749605178833,-2.6011428833007812,0.0,0.0,0.5361732244491577,0.21448805928230286,0.4960572123527527,-0.36092954874038696,-0.07002843171358109,0.8452064394950867,0.783658504486084,0.12277577072381973,0.04066343978047371,-0.07257293164730072,0.35233521461486816,0.35240641236305237,-0.3827420175075531,0.5402143597602844,0.09039140492677689,2.2957146167755127,-498.53857421875,252.6213836669922,0.23344509303569794,-0.9723699688911438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
